_id,BUSINESS DATE,STATION,00:00 Hrs To     01:00 Hrs,01:00 Hrs To     02:00 Hrs,02:00 Hrs To     03:00 Hrs,03:00 Hrs To     04:00 Hrs,04:00 Hrs To     05:00 Hrs,05:00 Hrs To     06:00 Hrs,06:00 Hrs To     07:00 Hrs,07:00 Hrs To     08:00 Hrs,08:00 Hrs To     09:00 Hrs,09:00 Hrs To     10:00 Hrs,10:00 Hrs To     11:00 Hrs,11:00 Hrs To     12:00 Hrs,12:00 Hrs To     13:00 Hrs,13:00 Hrs To     14:00 Hrs,14:00 Hrs To     15:00 Hrs,15:00 Hrs To     16:00 Hrs,16:00 Hrs To     17:00 Hrs,17:00 Hrs To     18:00 Hrs,18:00 Hrs To     19:00 Hrs,19:00 Hrs To     20:00 Hrs,20:00 Hrs To     21:00 Hrs,21:00 Hrs To     22:00 Hrs,22:00 Hrs To     23:00 Hrs,23:00 Hrs To Last train,TOTAL
1108,2025-08-16,12-SV Road,0,0,0,0,41,195,113,195,366,444,333,401,495,489,395,477,423,466,362,375,219,210,84,21,6104
1109,2025-08-16,13-Indiranagar,0,0,0,0,3,59,138,353,596,892,860,896,1025,1168,1160,1335,1564,1607,1826,1509,1222,842,621,160,17836
1110,2025-08-16,14-Halasuru,0,0,0,0,0,49,156,277,502,741,622,559,462,509,486,478,511,533,630,703,498,324,199,15,8254
1111,2025-08-16,15-Trinity,0,0,0,0,1,10,43,104,139,172,210,256,290,407,454,493,581,818,1142,721,421,208,195,22,6687
1112,2025-08-16,16-MG Road,0,0,0,0,1,12,49,107,212,247,400,583,969,1113,1285,1327,1826,2268,2531,2711,2360,1999,1600,531,22131
1113,2025-08-16,17-Cubbon Park,0,0,0,0,2,12,59,115,176,228,288,417,629,683,807,917,1082,1621,1906,908,494,318,233,21,10916
1114,2025-08-16,18-Vidhana Soudha,0,0,0,0,3,23,49,61,142,198,285,385,543,758,976,720,912,2153,1594,973,464,243,89,12,10583
1115,2025-08-16,19-Sir.M. Visveshwaraya,0,0,0,0,0,7,30,86,131,187,309,634,852,873,890,831,990,1625,1626,895,640,317,123,6,11052
1116,2025-08-16,110-Kempegowda,0,0,0,0,161,627,1139,1372,1735,2228,2285,2081,2165,2236,2273,1959,2311,3024,2742,2857,2392,2019,1334,362,37302
1117,2025-08-16,111-Bangalore City Station,0,0,0,0,52,288,507,549,772,1066,698,309,738,541,608,360,570,887,686,799,698,829,363,100,11420
1118,2025-08-16,112-Magadi Road,0,0,0,0,11,60,124,287,511,872,827,452,393,386,345,327,311,358,370,360,250,182,99,13,6538
1119,2025-08-16,113-Hosahalli,0,0,0,0,0,56,114,327,558,986,894,518,430,426,384,298,382,453,512,370,268,169,99,24,7268
1120,2025-08-16,114-Vijayanagar,0,0,0,0,4,105,160,343,651,1247,985,718,623,630,585,477,504,554,542,525,414,295,150,22,9534
1121,2025-08-16,115-Attiguppe,0,0,0,0,6,40,110,244,483,884,715,446,499,431,377,450,336,334,411,371,241,192,125,12,6707
1122,2025-08-16,116-Deepanjali Nagar,0,0,0,0,3,60,103,163,289,422,336,265,255,278,218,170,192,219,210,250,187,167,103,12,3902
1123,2025-08-16,117-Mysuru Road,0,0,0,0,2,17,71,148,299,477,340,288,293,205,225,202,185,188,247,234,168,119,103,6,3817
1124,2025-08-16,118-Nayandahalli,0,0,0,0,1,10,29,57,126,174,134,121,155,94,114,112,94,140,169,167,100,61,63,12,1933
1125,2025-08-16,119-Rajarajeshwari Nagar,0,0,0,0,3,25,59,133,268,394,309,316,350,354,317,272,313,376,319,302,256,160,102,5,4633
1126,2025-08-16,120-Jnanabharathi,0,0,0,0,0,22,62,128,277,419,317,296,258,194,236,211,166,175,178,181,135,90,61,2,3408
1127,2025-08-16,121-Pattangere,0,0,0,0,4,34,67,124,222,377,308,319,276,247,217,231,210,220,205,189,123,79,55,4,3511
1128,2025-08-16,122-Kengeri Bus Terminal,0,0,0,0,3,34,128,239,439,565,468,510,427,362,407,341,400,441,352,346,350,314,174,10,6310
1129,2025-08-16,123-Kengeri,0,0,0,0,4,20,63,166,316,468,357,319,306,290,256,260,262,270,370,355,260,331,291,20,4984
1130,2025-08-16,124-Challaghatta,0,0,0,0,3,42,76,147,375,487,423,418,465,481,408,332,420,509,566,609,645,381,90,8,6885
1131,2025-08-16,125-Benniganahalli,7,0,0,0,36,197,448,1019,1780,2158,1927,2084,1644,1521,1188,1275,1361,1505,1440,1179,898,690,307,54,22718
1132,2025-08-16,126-Krishnarajapura,0,0,0,0,35,161,283,578,1050,1242,1166,1562,1244,1191,784,992,1023,957,735,746,616,442,208,12,15027
1133,2025-08-16,127-Singayyanapalya,1,0,0,0,1,38,110,181,349,392,354,312,341,352,296,443,599,620,759,753,564,496,380,44,7385
1134,2025-08-16,128-Garudacharpalya,0,0,0,0,4,38,106,174,301,309,263,293,345,296,193,286,363,355,463,375,241,312,117,10,4844
1135,2025-08-16,129-Hoodi,0,0,0,0,0,77,102,197,343,380,402,480,492,422,377,402,399,456,474,418,270,262,106,4,6063
1136,2025-08-16,130-Seetharampalya,1,0,0,0,0,59,78,158,235,264,334,410,416,368,377,425,411,479,511,329,246,168,114,0,5383
1137,2025-08-16,131-Kundalahalli,0,0,0,0,0,49,71,132,223,245,281,366,367,311,318,424,358,365,393,273,173,111,67,0,4527
1138,2025-08-16,132-Nallur Halli,0,0,0,0,0,35,52,109,169,214,212,270,406,552,403,445,386,445,403,356,228,178,131,13,5007
1139,2025-08-16,133-Sri Sathya Sai Hospital,0,0,0,0,0,13,28,40,91,71,78,131,118,170,155,200,193,245,231,149,110,52,47,10,2132
1140,2025-08-16,134-Pattandur Agrahara,6,0,0,0,0,27,45,90,124,116,163,168,230,223,159,316,296,337,362,326,171,158,77,8,3402
1141,2025-08-16,135-Kadugodi Tree Park,0,0,0,0,14,84,177,338,601,618,745,804,712,662,470,561,619,633,670,493,384,229,107,3,8924
1142,2025-08-16,136-Hopefarm Channasandra,0,0,0,0,1,8,43,64,108,164,153,201,148,143,102,140,139,149,168,100,51,53,5,2,1942
1143,2025-08-16,137-Whitefield (Kadugodi),0,0,0,0,8,49,197,477,673,686,547,617,490,468,417,346,402,372,353,360,234,131,78,0,6905
1144,2025-08-16,21-Nagasandra,0,0,0,0,6,51,115,370,735,929,702,651,597,609,727,792,855,1010,1045,868,755,510,340,9,11676
1145,2025-08-16,22-Dasarahalli,0,0,0,0,0,95,203,536,1006,1268,1022,931,870,800,633,636,632,574,665,631,411,302,130,7,11352
1146,2025-08-16,23-Jalahalli,0,0,0,0,0,74,120,285,569,670,610,654,736,678,490,584,535,675,635,434,337,227,134,2,8449
1147,2025-08-16,24-Peenya Industry,0,0,0,0,0,10,25,68,117,155,124,149,143,103,116,92,157,224,149,98,58,37,22,1,1848
1148,2025-08-16,25-Peenya,0,0,0,0,0,19,44,110,228,280,214,274,210,208,181,206,246,270,292,208,134,73,46,5,3248
1149,2025-08-16,26-Yeshwanthpur Industry,0,0,0,0,1,64,121,271,457,506,462,430,510,450,472,364,503,595,681,583,397,298,161,14,7340
1150,2025-08-16,27-Yeshwanthpur,0,0,0,0,141,570,665,1161,1006,962,1075,337,598,1057,951,728,563,706,666,832,1496,904,468,83,14969
1151,2025-08-16,28-Sandal Soap Factory,0,0,0,0,4,36,83,141,293,423,440,524,906,1118,1344,1708,1744,1693,1833,1763,1628,1230,965,140,18016
1152,2025-08-16,29-Mahalakshmi,0,0,0,0,12,53,95,260,804,1292,1489,1762,2475,2680,2878,2914,1334,1086,1061,913,1064,1226,1279,204,24881
1153,2025-08-16,210-Rajajinagar,0,0,0,0,11,59,95,285,628,858,758,777,712,711,644,711,717,870,802,726,512,366,218,21,10481
1154,2025-08-16,211-Kuvempu Road,0,0,0,0,4,32,79,189,397,578,490,388,354,329,261,300,343,276,320,318,235,155,100,7,5155
1155,2025-08-16,212-Srirampura,0,0,0,0,0,41,92,193,365,596,432,370,332,393,323,342,350,431,477,351,269,179,98,5,5639
1156,2025-08-16,213-Mantri Square Sampige Road,0,0,0,0,3,57,110,270,487,691,679,590,752,1052,1257,1261,1493,1860,1931,1883,1353,1027,724,78,17558
1157,2025-08-16,215-Chickpete,0,0,0,0,0,16,56,174,215,282,308,396,659,1094,1572,1749,1909,2151,2150,2057,1702,982,158,8,17638
1158,2025-08-16,216-KR Market,0,0,0,0,4,104,122,204,319,483,379,446,660,694,659,686,879,969,964,847,660,339,156,27,9601
1159,2025-08-16,217-National College,0,0,0,0,0,23,93,223,371,586,664,916,874,1121,898,744,864,845,966,952,734,449,159,26,11508
1160,2025-08-16,218-Lalbagh,0,0,0,0,2,24,45,101,199,280,299,359,539,755,1033,1231,1165,1210,1056,1041,357,208,96,8,10008
1161,2025-08-16,219-South End Circle,0,0,0,0,3,26,40,103,191,273,330,345,498,717,550,436,504,640,772,767,553,221,144,6,7119
1162,2025-08-16,220-Jayanagar,0,0,0,0,8,37,122,233,328,471,562,710,781,943,1065,1132,1112,1395,1338,1277,906,631,324,20,13395
1163,2025-08-16,221-RV Road,0,0,0,0,4,27,97,183,296,411,491,544,551,692,643,764,738,790,842,734,482,387,172,16,8864
1164,2025-08-16,222-Banashankarl,0,0,0,0,0,93,186,364,586,833,898,937,891,1006,803,672,785,805,810,713,445,358,190,34,11409
1165,2025-08-16,223-JP Nagar,0,0,0,0,0,76,116,309,526,765,627,642,659,582,626,512,596,641,674,599,453,357,180,20,8960
1166,2025-08-16,224-Puttenahalli,0,0,0,0,0,75,135,322,657,900,687,602,524,519,460,488,484,597,521,472,341,314,124,14,8236
1167,2025-08-16,225-Konanakunte Cross,0,0,0,0,8,72,173,412,732,815,811,833,840,830,799,949,959,993,1044,1209,928,651,637,29,13724
1168,2025-08-16,226-Doddakallasandra,0,0,0,0,4,24,60,137,324,422,328,400,431,465,450,471,364,390,465,435,376,262,192,20,6020
1169,2025-08-16,227-Vajarahalli,0,0,0,0,6,30,63,212,317,409,348,356,344,288,271,279,239,304,312,319,177,118,79,5,4476
1170,2025-08-16,228-Thalghattapura,0,0,0,0,3,27,41,93,184,259,183,212,194,172,136,163,127,174,191,103,86,70,28,0,2446
1171,2025-08-16,229-Silk Institute,0,0,0,0,5,50,104,253,398,635,549,528,453,460,376,441,509,543,527,465,324,236,58,0,6914
1172,2025-08-16,230-Manjunatha Nagar,0,0,0,0,1,11,29,64,113,125,87,75,102,43,81,63,79,45,96,73,79,90,20,0,1276
1173,2025-08-16,231-Chikkabidarakallu,0,0,0,0,3,34,81,162,393,473,320,324,296,232,231,155,233,208,272,197,112,109,56,0,3891
1174,2025-08-16,232-Madavara,0,0,0,0,4,40,108,259,581,655,575,552,563,402,389,354,431,438,487,426,357,314,104,0,7039
1175,2025-08-16,31-Ragigudda,0,0,0,0,0,0,19,25,67,90,79,145,219,269,310,286,235,187,258,317,232,133,51,14,2936
1176,2025-08-16,32-Jayadeva Hospital,0,0,0,0,0,0,32,64,126,106,180,205,259,288,360,387,415,348,412,354,243,127,90,6,4002
1177,2025-08-16,33-BTM Layout,0,0,0,0,0,0,24,116,220,233,225,344,375,287,340,385,382,359,361,319,207,156,108,20,4461
1178,2025-08-16,34-Central Silk Board,0,0,0,0,0,0,57,102,139,172,255,368,382,370,356,418,402,370,397,376,264,191,123,26,4768
1179,2025-08-16,35-Bommanahalli,0,0,0,0,0,0,49,125,221,231,272,355,404,376,350,338,422,389,377,308,195,159,66,12,4649
1180,2025-08-16,36-Hongasandra,0,0,0,0,0,0,27,65,112,131,160,253,337,236,269,189,217,194,269,244,126,83,53,2,2967
1181,2025-08-16,37-Kudlu Gate,0,0,0,0,0,0,18,110,127,194,274,351,302,295,299,260,302,301,362,269,172,77,44,3,3760
1182,2025-08-16,38-Singasandra,0,0,0,0,0,0,8,35,45,86,109,154,140,130,146,147,141,102,130,75,83,41,23,1,1596
1183,2025-08-16,39-Hosa Road,0,0,0,0,0,1,44,140,222,283,315,524,436,344,376,351,342,301,308,233,158,104,57,2,4541
1184,2025-08-16,310-Beratena Agrahara,0,0,0,0,0,0,3,4,19,43,35,64,62,58,68,33,60,51,67,41,17,13,3,0,641
1185,2025-08-16,311-Electronic City,0,0,0,0,0,0,58,105,177,188,310,399,409,339,372,345,328,292,283,224,124,152,60,0,4165
1186,2025-08-16,312-Infosys Foundation Konappana Agrahara,0,0,0,0,0,0,70,126,253,426,492,677,631,571,553,484,509,410,495,407,195,154,70,0,6523
1187,2025-08-16,313-Huskur Road,0,0,0,0,0,0,13,54,101,125,187,244,188,246,250,183,190,213,219,177,145,111,68,0,2714
1188,2025-08-16,314-Biocon Hebbagodi,0,0,0,0,0,0,15,44,83,99,151,152,154,144,160,133,110,127,125,110,67,40,7,0,1721
1189,2025-08-16,315-Delta Electronics Bommasandra,0,0,0,0,0,0,85,192,363,508,714,854,685,636,687,600,504,495,583,510,263,137,36,0,7852
1190,2025-08-17,11-Baiyappanahalli,0,0,0,0,0,0,91,239,492,515,608,640,714,610,466,544,498,423,439,391,1329,419,157,6,8581
1191,2025-08-17,12-SV Road,0,0,0,0,0,0,30,126,170,254,377,455,403,429,322,357,330,360,269,244,233,226,122,5,4712
1192,2025-08-17,13-Indiranagar,0,0,0,0,0,0,51,222,296,431,633,732,947,866,952,1081,1103,1129,1043,955,809,778,496,109,12633
1193,2025-08-17,14-Halasuru,0,0,0,0,0,0,27,168,223,287,380,390,507,350,366,392,364,268,380,352,270,164,97,8,4993
1194,2025-08-17,15-Trinity,0,0,0,0,0,0,22,69,84,83,111,184,240,195,270,278,318,345,289,271,233,171,139,24,3326
1195,2025-08-17,16-MG Road,0,0,0,0,0,0,23,66,99,169,201,328,513,625,1030,1146,1542,1981,1899,1913,1813,1386,1131,287,16152
1196,2025-08-17,17-Cubbon Park,0,0,0,0,0,0,14,48,145,192,242,302,460,624,696,714,732,1153,959,575,335,283,169,35,7678
1197,2025-08-17,18-Vidhana Soudha,0,0,0,0,0,0,2,62,82,114,169,252,377,443,535,474,611,838,700,528,189,140,85,6,5607
1198,2025-08-17,19-Sir.M. Visveshwaraya,0,0,0,0,0,0,19,50,75,97,114,154,215,234,307,379,377,363,332,271,202,108,91,4,3392
1199,2025-08-17,110-Kempegowda,0,0,0,0,0,0,557,1850,1664,2008,2536,2515,2617,2586,2932,2774,3032,3448,3108,2834,2525,2286,1573,396,41241
1200,2025-08-17,111-Bangalore City Station,0,0,0,0,0,0,28,687,471,514,741,669,784,705,804,724,647,1218,1362,1062,675,1209,522,235,13057
1201,2025-08-17,112-Magadi Road,0,0,0,0,0,0,38,148,201,308,396,368,369,303,340,345,396,356,273,241,175,141,121,16,4535
1202,2025-08-17,113-Hosahalli,0,0,0,0,0,0,39,172,195,240,380,469,456,446,424,364,364,312,242,310,242,238,147,27,5067
1203,2025-08-17,114-Vijayanagar,0,0,0,0,0,0,17,210,252,377,494,603,600,525,522,527,477,504,489,457,316,258,144,20,6792
1204,2025-08-17,115-Attiguppe,0,0,0,0,0,0,24,124,206,211,370,404,407,375,325,325,384,347,306,257,191,170,99,12,4537
1205,2025-08-17,116-Deepanjali Nagar,0,0,0,0,0,0,51,158,88,173,233,229,292,248,201,207,237,268,211,196,171,145,102,10,3220
1206,2025-08-17,117-Mysuru Road,0,0,0,0,0,0,16,98,113,163,218,262,266,247,182,216,234,247,202,177,128,103,80,12,2964
1207,2025-08-17,118-Nayandahalli,0,0,0,0,0,0,13,37,56,80,89,100,90,73,129,143,142,140,169,145,111,63,93,17,1690
1208,2025-08-17,119-Rajarajeshwari Nagar,0,0,0,0,0,0,12,79,97,135,239,325,313,346,259,351,357,364,343,282,278,215,143,12,4150
1209,2025-08-17,120-Jnanabharathi,0,0,0,0,0,0,0,67,97,172,267,294,248,217,144,177,202,199,164,162,132,81,126,3,2752
1210,2025-08-17,121-Pattangere,0,0,0,0,0,0,0,72,84,127,181,215,223,193,161,190,228,193,165,201,108,102,68,7,2518
1211,2025-08-17,122-Kengeri Bus Terminal,0,0,0,0,0,0,61,194,264,364,461,521,529,522,381,447,541,629,531,486,505,373,210,35,7054
1212,2025-08-17,123-Kengeri,0,0,0,0,0,0,25,88,150,247,233,330,371,316,346,380,575,429,529,763,648,708,572,16,6726
1213,2025-08-17,124-Challaghatta,0,0,0,0,0,0,38,95,181,289,327,539,475,428,335,351,391,503,539,467,533,329,336,5,6161
1214,2025-08-17,125-Benniganahalli,3,0,0,0,0,0,168,670,760,1256,1477,1595,1639,1375,1336,1209,1353,1287,1223,1274,1201,885,578,89,19378
1215,2025-08-17,126-Krishnarajapura,1,0,0,0,0,0,113,420,464,680,737,1089,1344,836,805,897,885,711,622,659,770,939,227,132,12331
1216,2025-08-17,127-Singayyanapalya,0,0,0,0,0,0,23,98,152,244,252,281,317,355,341,396,513,488,524,539,484,355,304,15,5681
1217,2025-08-17,128-Garudacharpalya,0,0,0,0,0,0,22,126,156,209,220,209,318,236,240,261,307,206,268,229,195,247,141,22,3612
1218,2025-08-17,129-Hoodi,0,0,0,0,0,0,25,140,159,209,376,385,413,315,355,356,400,308,408,375,249,199,92,5,4769
1219,2025-08-17,130-Seetharampalya,1,0,0,0,0,0,17,110,139,150,219,280,345,368,294,350,309,311,326,233,190,141,83,3,3869
1220,2025-08-17,131-Kundalahalli,0,0,0,0,0,0,17,77,97,135,201,249,258,291,280,213,255,221,188,175,109,73,51,2,2892
1221,2025-08-17,132-Nallur Halli,0,0,0,0,0,0,15,85,132,125,158,168,222,192,276,244,233,165,178,147,115,102,45,8,2610
1222,2025-08-17,133-Sri Sathya Sai Hospital,0,0,0,0,0,0,10,25,71,47,39,48,58,70,95,78,88,88,117,84,46,40,31,9,1044
1223,2025-08-17,134-Pattandur Agrahara,0,0,0,0,0,0,15,42,84,78,93,114,143,133,197,152,180,220,206,174,125,100,56,9,2121
1224,2025-08-17,135-Kadugodi Tree Park,1,0,0,0,0,0,77,176,266,329,514,580,651,579,555,553,490,513,489,375,336,176,107,0,6767
1225,2025-08-17,136-Hopefarm Channasandra,0,0,0,0,0,0,12,55,54,81,120,130,116,130,124,114,111,110,106,62,71,55,43,0,1494
1226,2025-08-17,137-Whitefield (Kadugodi),0,0,0,0,0,0,42,191,264,356,426,527,499,468,507,430,372,351,387,402,318,196,64,0,5800
1227,2025-08-17,21-Nagasandra,0,0,0,0,0,0,42,188,260,387,530,658,579,632,667,869,957,851,966,1057,853,633,604,31,10764
1228,2025-08-17,22-Dasarahalli,0,0,0,0,0,0,11,364,417,546,818,963,902,690,650,692,689,576,676,607,440,493,283,17,9834
1229,2025-08-17,23-Jalahalli,0,0,0,0,0,0,37,229,295,353,676,745,859,686,560,507,589,499,423,431,395,294,194,14,7786
1230,2025-08-17,24-Peenya Industry,0,0,0,0,0,0,8,36,33,85,70,137,85,119,60,63,95,52,90,61,25,39,15,0,1073
1231,2025-08-17,25-Peenya,0,0,0,0,0,0,17,69,82,120,161,216,206,154,182,191,190,155,184,166,118,90,57,8,2366
1232,2025-08-17,26-Yeshwanthpur Industry,0,0,0,0,0,0,61,224,267,311,342,476,497,526,544,423,471,482,491,490,451,403,279,45,6783
1233,2025-08-17,27-Yeshwanthpur,0,0,0,0,0,0,324,1124,1110,717,632,625,900,1267,915,839,429,971,921,577,2811,966,650,244,16022
1234,2025-08-17,28-Sandal Soap Factory,0,0,0,0,0,0,30,102,172,229,353,488,621,778,980,1118,1333,1239,1285,1235,957,749,647,68,12384
1235,2025-08-17,29-Mahalakshmi,0,0,0,0,0,0,28,166,241,365,602,800,982,1112,1223,1255,1282,922,1007,1028,759,420,181,8,12381
1236,2025-08-17,210-Rajajinagar,0,0,0,0,0,0,48,168,266,410,563,626,670,593,598,652,620,653,511,480,354,262,147,15,7636
1237,2025-08-17,211-Kuvempu Road,0,0,0,0,0,0,18,125,162,208,325,334,314,281,288,288,294,235,277,189,133,122,45,10,3648
1238,2025-08-17,212-Srirampura,0,0,0,0,0,0,16,127,167,257,366,338,284,341,294,320,309,287,282,304,144,127,70,7,4040
1239,2025-08-17,213-Mantri Square Sampige Road,0,0,0,0,0,0,29,161,265,407,407,566,726,864,1114,1330,1539,1795,1533,1480,1249,908,596,54,15023
1240,2025-08-17,215-Chickpete,0,0,0,0,0,0,10,158,406,615,955,1033,1694,2148,2615,2535,2448,2741,1905,1354,666,187,62,15,21547
1241,2025-08-17,216-KR Market,0,0,0,0,0,0,41,241,242,265,322,415,481,665,711,670,633,613,559,613,369,189,146,21,7196
1242,2025-08-17,217-National College,0,0,0,0,0,0,13,113,179,287,386,544,635,567,570,536,603,650,657,532,384,300,186,22,7164
1243,2025-08-17,218-Lalbagh,0,0,0,0,0,0,24,69,115,170,264,345,499,847,1020,998,1125,1125,988,711,236,149,81,8,8774
1244,2025-08-17,219-South End Circle,0,0,0,0,0,0,22,70,122,127,269,276,330,404,373,342,365,466,303,282,256,273,107,14,4401
1245,2025-08-17,220-Jayanagar,0,0,0,0,0,0,20,184,167,258,385,492,645,695,796,906,999,1172,939,871,733,516,290,26,10094
1246,2025-08-17,221-RV Road,0,0,0,0,0,0,29,100,171,254,376,498,586,552,489,710,671,651,624,452,382,380,200,36,7161
1247,2025-08-17,222-Banashankarl,0,0,0,0,0,0,39,252,281,440,676,803,825,808,714,595,654,828,655,508,389,280,186,27,8960
1248,2025-08-17,223-JP Nagar,0,0,0,0,0,0,38,187,226,361,463,567,636,511,495,535,578,555,501,450,318,278,147,10,6856
1249,2025-08-17,224-Puttenahalli,0,0,0,0,0,0,35,193,312,330,503,526,541,494,370,489,518,503,402,354,292,214,115,7,6198
1250,2025-08-17,225-Konanakunte Cross,0,0,0,0,0,0,32,229,336,405,583,700,801,808,770,839,1030,1053,980,1025,816,685,573,37,11702
1251,2025-08-17,226-Doddakallasandra,0,0,0,0,0,0,25,107,169,167,232,312,334,296,288,367,319,336,351,283,176,139,69,4,3974
1252,2025-08-17,227-Vajarahalli,1,0,0,0,0,0,23,132,200,202,269,312,385,246,304,243,302,315,297,294,163,150,72,7,3917
1253,2025-08-17,228-Thalghattapura,0,0,0,0,0,0,4,59,87,127,129,180,141,153,147,195,120,126,162,109,102,67,43,0,1951
1254,2025-08-17,229-Silk Institute,0,0,0,0,0,0,46,188,264,312,513,600,546,355,517,477,538,583,514,616,313,255,115,0,6752
1255,2025-08-17,230-Manjunatha Nagar,0,0,0,0,0,0,12,21,53,68,83,79,77,57,64,99,64,78,105,74,95,48,113,2,1192
1256,2025-08-17,231-Chikkabidarakallu,0,0,0,0,0,0,21,79,146,181,263,245,302,234,237,238,224,224,231,222,132,92,90,2,3163
1257,2025-08-17,232-Madavara,0,0,0,0,0,0,28,188,277,352,582,714,580,522,473,520,755,533,736,993,988,1001,1163,0,10405
1258,2025-08-17,31-Ragigudda,0,0,0,0,0,0,1,20,34,43,80,147,169,140,160,145,143,201,197,171,132,89,50,6,1928
1259,2025-08-17,32-Jayadeva Hospital,0,0,0,0,0,0,10,52,72,85,145,225,190,193,260,286,320,311,286,261,177,114,61,13,3061
1260,2025-08-17,33-BTM Layout,0,0,0,0,0,0,16,84,103,125,214,291,288,196,231,251,366,313,267,201,213,133,100,20,3412
1261,2025-08-17,34-Central Silk Board,0,0,0,0,0,0,7,95,93,156,205,285,318,266,341,343,428,363,355,262,205,170,143,19,4054
1262,2025-08-17,35-Bommanahalli,0,0,0,0,0,0,23,90,104,167,279,304,355,273,354,315,357,373,306,326,162,172,105,11,4076
1263,2025-08-17,36-Hongasandra,0,0,0,0,0,0,14,48,69,102,105,213,227,177,186,213,198,241,134,203,80,60,58,2,2330
1264,2025-08-17,37-Kudlu Gate,0,0,0,0,0,0,19,57,86,134,295,353,330,319,270,237,288,253,260,199,94,62,25,4,3285
1265,2025-08-17,38-Singasandra,1,0,0,0,0,0,1,24,29,59,87,162,171,128,144,134,124,177,117,85,50,45,28,7,1573
1266,2025-08-17,39-Hosa Road,0,0,0,0,0,0,24,116,111,214,305,514,488,402,318,324,378,403,314,219,102,77,41,0,4350
1267,2025-08-17,310-Beratena Agrahara,0,0,0,0,0,0,5,9,31,39,46,50,79,58,47,73,58,92,33,40,12,18,5,0,695
1268,2025-08-17,311-Electronic City,0,0,0,0,0,0,16,76,87,143,228,245,356,270,285,266,257,285,291,160,123,88,51,2,3229
1269,2025-08-17,312-Infosys Foundation Konappana Agrahara,0,0,0,0,0,0,39,123,172,271,383,544,570,415,392,414,453,480,406,353,251,177,93,2,5538
1270,2025-08-17,313-Huskur Road,0,0,0,0,0,0,10,39,59,111,207,210,228,192,203,242,242,240,244,185,190,112,47,0,2761
1271,2025-08-17,314-Biocon Hebbagodi,0,0,0,0,0,0,8,24,72,113,146,173,168,130,150,136,128,152,136,104,82,55,11,0,1788
1272,2025-08-17,315-Delta Electronics Bommasandra,0,0,0,0,0,0,74,178,201,447,581,890,723,677,537,545,584,626,495,396,251,160,49,0,7414
1273,2025-08-18,11-Baiyappanahalli,0,0,0,0,20,142,334,939,2281,3055,1662,755,505,484,361,452,591,891,1047,883,383,242,371,17,15415
1274,2025-08-18,12-SV Road,0,0,0,0,20,159,180,414,798,869,617,446,344,325,331,548,936,1297,1142,994,411,178,84,27,10120
1275,2025-08-18,13-Indiranagar,0,0,0,0,25,61,230,653,1381,1946,1398,839,788,759,859,1192,1520,2389,3530,2876,1449,772,377,74,23118
1276,2025-08-18,14-Halasuru,0,0,0,0,3,56,180,555,1087,1513,902,498,393,393,399,396,451,569,747,589,424,212,82,11,9460
1277,2025-08-18,15-Trinity,0,0,0,0,2,11,62,179,306,333,296,325,374,365,437,501,773,1972,3977,2912,1180,401,175,23,14604
1278,2025-08-18,16-MG Road,0,0,0,0,5,24,78,165,400,416,403,687,697,833,1146,1464,1703,2581,3737,3024,1750,852,558,106,20629
1279,2025-08-18,17-Cubbon Park,0,0,0,0,7,27,91,250,499,513,417,388,631,597,624,840,1241,2328,3277,2184,971,357,204,32,15478
1280,2025-08-18,18-Vidhana Soudha,0,0,0,0,2,9,63,120,252,294,392,429,602,723,809,973,1216,2884,2718,1626,817,358,177,10,14474
1281,2025-08-18,19-Sir.M. Visveshwaraya,0,0,0,0,9,12,45,168,282,319,419,803,1059,1084,1108,1124,1442,2423,2498,1259,794,314,99,8,15269
1282,2025-08-18,110-Kempegowda,0,0,0,97,1093,1793,2532,3215,3036,3055,2681,1997,1844,1882,1992,1690,2027,2483,2745,2732,2373,1563,1122,277,42229
1283,2025-08-18,111-Bangalore City Station,0,0,0,7,296,534,1138,1736,1882,2254,1446,788,950,594,734,333,426,675,996,623,409,744,287,99,16951
1284,2025-08-18,112-Magadi Road,0,0,0,0,20,87,206,582,1099,1510,1175,526,356,424,250,217,288,329,439,333,190,121,99,8,8259
1285,2025-08-18,113-Hosahalli,0,0,0,0,7,82,223,815,1730,2190,1567,703,527,451,401,413,349,491,502,416,285,155,93,21,11421
1286,2025-08-18,114-Vijayanagar,0,0,0,0,10,84,268,891,1886,2453,1619,737,593,529,463,389,485,494,534,482,357,222,113,25,12634
1287,2025-08-18,115-Attiguppe,0,0,0,0,19,77,215,729,1531,1855,1347,535,405,341,286,344,333,369,332,262,256,176,82,7,9501
1288,2025-08-18,116-Deepanjali Nagar,0,0,0,0,97,209,264,411,706,807,548,294,236,227,180,164,202,188,227,219,187,119,89,14,5388
1289,2025-08-18,117-Mysuru Road,0,0,0,0,5,45,201,469,1333,1503,881,366,277,263,237,257,344,392,283,237,157,98,69,5,7422
1290,2025-08-18,118-Nayandahalli,0,0,0,0,7,17,70,173,310,288,201,135,143,103,103,88,102,125,126,185,99,80,90,20,2465
1291,2025-08-18,119-Rajarajeshwari Nagar,0,0,0,0,2,46,190,505,897,1083,633,423,268,310,260,284,233,398,351,303,220,133,82,6,6627
1292,2025-08-18,120-Jnanabharathi,0,0,0,0,2,48,137,387,890,922,505,328,274,202,229,224,206,241,204,143,73,61,40,1,5117
