Unique ID,Datetime,Stop Name,Remote Unit,Line,Connecting Lines,Daytime Routes,North Direction Label,South Direction Label,Division,Structure,Borough,Neighborhood,Latitude,Longitude,Entries,Exits
227,2017-02-09 04:00:00,Broadway,R299,Crosstown,G,G,Queens,Church Av,IND,Subway,Bk,Greenpoint/Williamsburg,40.706092,-73.95030799999999,252.0,134.0
228,2017-02-09 04:00:00,Broadway Jct,R103,8th Av - Fulton St,ACJLZ,AC,Manhattan,Euclid - Lefferts - Rockaways,IND,Subway,Bk,Brownsville,40.678334,-73.905316,575.0,310.0
229,2017-02-09 04:00:00,Broadway-Lafayette St,R461,6th Av - Culver,BDFQ6,BDFM,Uptown Bronx - Queens,Downtown Brooklyn,IND,Subway,M,Financial District,40.725297,-73.996204,102.0,447.0
230,2017-02-09 04:00:00,Bronx Park East,R389,Lenox - White Plains Rd,25,25,Wakefield - 241 St,Manhattan,IRT,Elevated,Bx,Morrisania/Crotona,40.848828000000005,-73.86845699999999,313.0,48.0
231,2017-02-09 04:00:00,Brook Av,R446,Pelham,6,6,Pelham Bay Park,Manhattan,IRT,Subway,Bx,Hunts Point/Longwood,40.807566,-73.91924,509.0,311.0
232,2017-02-09 04:00:00,Brooklyn Bridge - City Hall,R044,Lexington Av,456JZ,456,Uptown Bronx,Downtown Brooklyn,IRT,Subway,M,Lower East Side/Chinatown,40.713065,-74.004131,18.0,124.0
234,2017-02-09 04:00:00,Buhre Av,R428,Pelham,6,6,Pelham Bay Park,Manhattan,IRT,Elevated,Bx,Throgs Neck/Co-op City,40.84681,-73.83256899999999,514.0,127.0
235,2017-02-09 04:00:00,Burke Av,R363,Lenox - White Plains Rd,25,25,Wakefield - 241 St,Manhattan,IRT,Elevated,Bx,Morris Park/Bronxdale,40.871356,-73.867164,419.0,52.0
236,2017-02-09 04:00:00,Burnside Av,R244,Jerome Av,4,4,Woodlawn,Manhattan,IRT,Elevated,Bx,Fordham/University Heights,40.853453,-73.907684,804.0,166.0
237,2017-02-09 04:00:00,Bushwick Av - Aberdeen St,R313,Canarsie,L,L,Manhattan,Canarsie - Rockaway Parkway,BMT,Subway,Bk,Bushwick,40.682829,-73.905249,105.0,42.0
238,2017-02-09 04:00:00,Canal St,R087,"Broadway, Manhattan Bridge, Jamaica",R,RWNQJZ,Uptown Queens Uptown Queens Brooklyn,Downtown Brooklyn Downtown Brooklyn Broad St,BMT,Subway,M,Financial District,40.718667333333336,-74.00070899999999,7.0,20.0
239,2017-02-09 04:00:00,Canal St,R118,"Broadway, Manhattan Bridge, Jamaica",JNQRZ6,RWNQJZ,Uptown Queens Uptown Queens Brooklyn,Downtown Brooklyn Downtown Brooklyn Broad St,BMT,Subway,M,Financial District,40.718667333333336,-74.00070899999999,25.0,16.0
240,2017-02-09 04:00:00,Canal St,R139,8th Av - Fulton St,ACE,ACE,Uptown - Queens,Downtown Brooklyn,IND,Subway,M,Financial District,40.720824,-74.005229,49.0,215.0
241,2017-02-09 04:00:00,Canal St,R320,Broadway - 7Av,1,1,Uptown Bronx,Downtown,IRT,Subway,M,Financial District,40.722854,-74.006277,62.0,109.0
242,2017-02-09 04:00:00,Canal St,R462,"Broadway, Manhattan Bridge, Jamaica",JNQRZ6,RWNQJZ,Uptown Queens Uptown Queens Brooklyn,Downtown Brooklyn Downtown Brooklyn Broad St,BMT,Subway,M,Financial District,40.718667333333336,-74.00070899999999,36.0,113.0
243,2017-02-09 04:00:00,Canal St,R463,"Broadway, Manhattan Bridge, Jamaica",JNQRZ6,RWNQJZ,Uptown Queens Uptown Queens Brooklyn,Downtown Brooklyn Downtown Brooklyn Broad St,BMT,Subway,M,Financial District,40.718667333333336,-74.00070899999999,109.0,235.0
244,2017-02-09 04:00:00,Canarsie - Rockaway Pkwy,R152,Canarsie,L,L,Manhattan,,BMT,At Grade,Bk,Flatlands/Canarsie,40.646654,-73.90185,1173.0,130.0
245,2017-02-09 04:00:00,Carroll St,R220,6th Av - Culver,FG,FG,Manhattan - Queens,Church Av - Coney Island,IND,Subway,Bk,Park Slope/Carroll Gardens,40.680303,-73.995048,28.0,15.0
246,2017-02-09 04:00:00,Castle Hill Av,R106,Pelham,6,6,Pelham Bay Park,Manhattan,IRT,Elevated,Bx,Parkchester/Soundview,40.834255,-73.85122199999999,715.0,211.0
247,2017-02-09 04:00:00,Cathedral Pkwy,R192,Broadway - 7Av,1,1,Uptown Bronx,Downtown,IRT,Subway,M,Morningside Heights/Hamilton,40.803967,-73.966847,179.0,105.0
248,2017-02-09 04:00:00,Cathedral Pkwy (110 St),R334,8th Av - Fulton St,BC,BC,Uptown Bronx,Downtown Brooklyn,IND,Subway,M,Upper West Side,40.800603,-73.958161,267.0,182.0
249,2017-02-09 04:00:00,Central Av,R401,Myrtle Av,M,M,Manhattan,Metropolitan Av,BMT,Elevated,Bk,Bushwick,40.697857,-73.927397,217.0,61.0
250,2017-02-09 04:00:00,Central Park North (110 St),R323,Lenox - White Plains Rd,23,23,Uptown Bronx,Downtown Brooklyn,IRT,Subway,M,Central Harlem,40.799075,-73.95182199999999,312.0,224.0
251,2017-02-09 04:00:00,Chambers St,R029,"8th Av - Fulton St, 8th Av - Fulton St",23ACE,ACE,Uptown Uptown Queens,Downtown Brooklyn,IND,Subway,M,Financial District,40.7133465,-74.00918300000001,129.0,211.0
252,2017-02-09 04:00:00,Chambers St,R029,"8th Av - Fulton St, 8th Av - Fulton St",ACE23,ACE,Uptown Uptown Queens,Downtown Brooklyn,IND,Subway,M,Financial District,40.7133465,-74.00918300000001,150.0,189.0
253,2017-02-09 04:00:00,Chambers St,R030,Broadway - 7Av,123,123,Uptown Bronx,Downtown Brooklyn,IRT,Subway,M,Financial District,40.715478,-74.009266,50.0,93.0
254,2017-02-09 04:00:00,Chambers St,R044,Jamaica,456JZ,JZ,Brooklyn,Broad St,BMT,Subway,M,Lower East Side/Chinatown,40.713243,-74.003401,44.0,52.0
255,2017-02-09 04:00:00,Chambers St,R044,Jamaica,JZ456,JZ,Brooklyn,Broad St,BMT,Subway,M,Lower East Side/Chinatown,40.713243,-74.003401,15.0,9.0
256,2017-02-09 04:00:00,Chauncey St,R432,Jamaica,JZ,JZ,Jamaica,Manhattan,BMT,Elevated,Bk,Bushwick,40.682893,-73.91045600000001,201.0,74.0
257,2017-02-09 04:00:00,Christopher St - Sheridan Sq,R189,Broadway - 7Av,1,1,Uptown Bronx,Downtown,IRT,Subway,M,Financial District,40.733422,-74.00290600000001,118.0,44.0
258,2017-02-09 04:00:00,Church Av,R098,Broadway - Brighton,BQ,BQ,Manhattan,Brighton Beach Coney Island,BMT,Open Cut,Bk,Flatbush/Midwood,40.650527,-73.962982,908.0,299.0
259,2017-02-09 04:00:00,Church Av,R109,Nostrand,25,25,Manhattan,Flatbush,IRT,Subway,Bk,South Crown Heights/Lefferts Gardens,40.650843,-73.949575,902.0,71.0
260,2017-02-09 04:00:00,Church Av,R204,6th Av - Culver,FG,F,Manhattan,Coney Island,IND,Subway,Bk,Borough Park,40.644041,-73.979678,465.0,153.0
261,2017-02-09 04:00:00,Clark St,R224,Clark St,23,23,Manhattan,Flatbush - New Lots,IRT,Subway,Bk,Fort Greene/Brooklyn Heights,40.697466,-73.993086,2.0,23.0
262,2017-02-09 04:00:00,Classon Av,R287,Crosstown,G,G,Queens,Church Av,IND,Subway,Bk,Fort Greene/Brooklyn Heights,40.688873,-73.96007,100.0,57.0
263,2017-02-09 04:00:00,Cleveland St,R435,Jamaica,J,J,Jamaica,Manhattan,BMT,Elevated,Bk,East New York/Starrett City,40.679947,-73.884639,355.0,85.0
264,2017-02-09 04:00:00,Clinton - Washington Avs,R284,8th Av - Fulton St,C,C,Manhattan,Euclid Av,IND,Subway,Bk,Fort Greene/Brooklyn Heights,40.683263,-73.965838,35.0,50.0
265,2017-02-09 04:00:00,Clinton - Washington Avs,R317,Crosstown,G,G,Queens,Church Av,IND,Subway,Bk,Fort Greene/Brooklyn Heights,40.688089,-73.96683900000001,96.0,11.0
266,2017-02-09 04:00:00,Coney Island - Stillwell Av,R151,Sea Beach / West End / Culver / Brighton,DFNQ,DFNQ,Manhattan,,BMT,Viaduct,Bk,Coney Island,40.577422,-73.98123299999999,976.0,497.0
267,2017-02-09 04:00:00,Cortelyou Rd,R184,Broadway - Brighton,BQ,BQ,Manhattan,Brighton Beach Coney Island,BMT,Open Cut,Bk,Flatbush/Midwood,40.640927000000005,-73.963891,310.0,21.0
268,2017-02-09 04:00:00,Cortlandt St,R088,Broadway,R,RW,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Financial District,40.710668,-74.01102900000001,179.0,273.0
269,2017-02-09 04:00:00,Court Sq,R346,Flushing,7,7,Flushing,Manhattan,IRT,Elevated,Q,Woodside/Sunnyside,40.747023,-73.945264,85.0,273.0
270,2017-02-09 04:00:00,Court Sq,R359,"Queens Blvd, Crosstown",EMG,EMG,Forest Hills - Jamaica,Manhattan Brooklyn,IND,Subway,Q,Woodside/Sunnyside,40.7472,-73.944916,168.0,222.0
271,2017-02-09 04:00:00,Court St,R108,Broadway,2345R,R,Manhattan,Bay Ridge - 95 St,BMT,Subway,Bk,Fort Greene/Brooklyn Heights,40.6941,-73.991777,2.0,0.0
272,2017-02-09 04:00:00,Crescent St,R437,Jamaica,JZ,JZ,Jamaica,Manhattan,BMT,Elevated,Bk,East New York/Starrett City,40.683194,-73.873785,591.0,189.0
273,2017-02-09 04:00:00,Crown Hts - Utica Av,R062,Eastern Pky,34,34,Manhattan,New Lots,IRT,Subway,Bk,Crown Heights/Prospect Heights,40.668897,-73.93294200000001,2132.0,385.0
274,2017-02-09 04:00:00,Cypress Av,R447,Pelham,6,6,Pelham Bay Park,Manhattan,IRT,Subway,Bx,Hunts Point/Longwood,40.805368,-73.91404200000001,276.0,259.0
275,2017-02-09 04:00:00,Cypress Hills,R003,Jamaica,J,J,Jamaica,Manhattan,BMT,Elevated,Bk,East New York/Starrett City,40.689941,-73.87255,120.0,21.0
276,2017-02-09 04:00:00,DeKalb Av,R099,Broadway - Brighton,BDNQR,BQR,Manhattan,Coney Island - Bay Ridge,BMT,Subway,Bk,Fort Greene/Brooklyn Heights,40.690635,-73.981824,205.0,251.0
277,2017-02-09 04:00:00,DeKalb Av,R236,Canarsie,L,L,Manhattan,Canarsie - Rockaway Parkway,BMT,Subway,Bk,Bushwick,40.703811,-73.918425,490.0,98.0
278,2017-02-09 04:00:00,Delancey St,R142,6th Av - Culver,FJMZ,F,Uptown Queens,Downtown Brooklyn,IND,Subway,M,Lower East Side/Chinatown,40.718611,-73.988114,481.0,234.0
279,2017-02-09 04:00:00,Ditmas Av,R420,6th Av - Culver,F,F,Manhattan,Coney Island,IND,Elevated,Bk,Borough Park,40.636119,-73.978172,314.0,77.0
280,2017-02-09 04:00:00,Dyckman St,R036,Broadway - 7Av,1,1,Uptown Bronx,Downtown,IRT,Elevated,M,Washington Heights/Inwood,40.860531,-73.925536,438.0,108.0
281,2017-02-09 04:00:00,Dyckman St,R185,8th Av - Fulton St,A,A,207 St,Downtown Brooklyn,IND,Subway,M,Washington Heights/Inwood,40.865491,-73.92727099999999,449.0,8.0
282,2017-02-09 04:00:00,E 105 St,R376,Canarsie,L,L,Manhattan,Canarsie - Rockaway Parkway,BMT,At Grade,Bk,East New York/Starrett City,40.650573,-73.899485,354.0,214.0
283,2017-02-09 04:00:00,E 143 St - St Mary's St,R448,Pelham,6,6,Pelham Bay Park,Manhattan,IRT,Subway,Bx,Hunts Point/Longwood,40.808719,-73.907657,52.0,79.0
284,2017-02-09 04:00:00,E 149 St,R449,Pelham,6,6,Pelham Bay Park,Manhattan,IRT,Subway,Bx,Hunts Point/Longwood,40.812118,-73.904098,440.0,256.0
285,2017-02-09 04:00:00,E 180 St,R388,Lenox - White Plains Rd,25,25,Wakefield - Eastchester,Manhattan,IRT,Elevated,Bx,Morrisania/Crotona,40.841894,-73.873488,891.0,231.0
286,2017-02-09 04:00:00,East Broadway,R257,6th Av - Culver,F,F,Uptown Queens,Brooklyn,IND,Subway,M,Lower East Side/Chinatown,40.713715,-73.990173,138.0,177.0
287,2017-02-09 04:00:00,Eastchester - Dyre Av,R431,Dyre Av,5,5,,Manhattan,IRT,At Grade,Bx,Williamsbridge/Baychester,40.8883,-73.830834,540.0,159.0
288,2017-02-09 04:00:00,Eastern Pkwy - Brooklyn Museum,R060,Eastern Pky,23,23,Manhattan,Flatbush - New Lots,IRT,Subway,Bk,Crown Heights/Prospect Heights,40.671987,-73.964375,34.0,24.0
289,2017-02-09 04:00:00,Elder Av,R162,Pelham,6,6,Pelham Bay Park,Manhattan,IRT,Elevated,Bx,Parkchester/Soundview,40.828584,-73.879159,871.0,306.0
290,2017-02-09 04:00:00,Elmhurst Av,R218,Queens Blvd,MR,MR,Forest Hills,Manhattan,IND,Subway,Q,Elmhurst/Corona,40.742454,-73.882017,749.0,91.0
291,2017-02-09 04:00:00,Essex St,R142,Jamaica,FJMZ,JMZ,Brooklyn,Broad St (JZ) - Uptown (M),BMT,Subway,M,Lower East Side/Chinatown,40.718315,-73.987437,377.0,258.0
292,2017-02-09 04:00:00,Euclid Av,R200,8th Av - Fulton St,AC,AC,Manhattan,Lefferts - Rockaways,IND,Subway,Bk,East New York/Starrett City,40.675377000000005,-73.872106,804.0,113.0
293,2017-02-09 04:00:00,Far Rockaway - Mott Av,R285,Rockaway,A,A,Manhattan,,IND,Viaduct,Q,Rockaway/Broad Channel,40.603995,-73.75540500000001,475.0,181.0
294,2017-02-09 04:00:00,Flatbush Av - Brooklyn College,R110,Nostrand,25,25,Manhattan,,IRT,Subway,Bk,Flatbush/Midwood,40.632836,-73.947642,1712.0,276.0
295,2017-02-09 04:00:00,Flushing - Main St,R055,Flushing,7,7,,Manhattan,IRT,Subway,Q,Flushing/Whitestone,40.7596,-73.83003000000001,2716.0,1047.0
296,2017-02-09 04:00:00,Flushing Av,R316,Crosstown,G,G,Queens,Church Av,IND,Subway,Bk,Bedford Stuyvesant,40.700377,-73.950234,134.0,143.0
297,2017-02-09 04:00:00,Flushing Av,R377,Jamaica,JM,JM,Jamaica - Middle Village,Manhattan,BMT,Elevated,Bk,Bushwick,40.70026,-73.941126,281.0,130.0
298,2017-02-09 04:00:00,Fordham Rd,R112,Concourse,BD,BD,Bedford Pk Blvd 205 St,Manhattan,IND,Subway,Bx,Fordham/University Heights,40.861296,-73.897749,890.0,162.0
299,2017-02-09 04:00:00,Fordham Rd,R119,Jerome Av,4,4,Woodlawn,Manhattan,IRT,Elevated,Bx,Kingsbridge Heights/Bedford,40.862803,-73.901034,854.0,92.0
300,2017-02-09 04:00:00,Forest Av,R403,Myrtle Av,M,M,Manhattan,Metropolitan Av,BMT,Elevated,Q,Ridgewood/Maspeth,40.704423,-73.903077,558.0,93.0
301,2017-02-09 04:00:00,Forest Hills - 71 Av,R141,Queens Blvd,EFMR,EFMR,Jamaica,Manhattan,IND,Subway,Q,Rego Park/Forest Hills,40.721691,-73.844521,1638.0,386.0
302,2017-02-09 04:00:00,Fort Hamilton Pkwy,R289,6th Av - Culver,FG,FG,Manhattan - Queens,Church Av - Coney Island,IND,Subway,Bk,Sunset Park,40.650782,-73.975776,279.0,21.0
303,2017-02-09 04:00:00,Fort Hamilton Pkwy,R369,West End,D,D,Manhattan,Coney Island,BMT,Elevated,Bk,Sunset Park,40.640914,-73.994304,271.0,95.0
304,2017-02-09 04:00:00,Franklin Av,R297,8th Av - Fulton St,ACS,C,Manhattan,Euclid Av,IND,Subway,Bk,Fort Greene/Brooklyn Heights,40.68138,-73.956848,212.0,207.0
305,2017-02-09 04:00:00,Franklin St,R343,Broadway - 7Av,1,1,Uptown Bronx,Downtown,IRT,Subway,M,Financial District,40.719318,-74.006886,62.0,70.0
306,2017-02-09 04:00:00,Freeman St,R409,Lenox - White Plains Rd,25,25,Wakefield - Eastchester,Manhattan,IRT,Elevated,Bx,Morrisania/Crotona,40.829993,-73.891865,441.0,144.0
307,2017-02-09 04:00:00,Fresh Pond Rd,R404,Myrtle Av,M,M,Manhattan,Metropolitan Av,BMT,Elevated,Q,Ridgewood/Maspeth,40.706186,-73.895877,809.0,184.0
308,2017-02-09 04:00:00,Fulton St,R014,8th Av - Fulton St,ACJZ2345,AC,Uptown,Brooklyn,IND,Subway,M,Financial District,40.710197,-74.00769100000001,834.0,595.0
309,2017-02-09 04:00:00,Fulton St,R014,"Clark St, Lexington Av",2345ACJZ,2345,Uptown Bronx Uptown Bronx,Downtown Brooklyn Downtown Brooklyn,IRT,Subway,M,Financial District,40.709892,-74.00804,245.0,925.0
310,2017-02-09 04:00:00,Fulton St,R028,"Clark St, Lexington Av",2345ACJZ,2345,Uptown Bronx Uptown Bronx,Downtown Brooklyn Downtown Brooklyn,IRT,Subway,M,Financial District,40.709892,-74.00804,29.0,107.0
311,2017-02-09 04:00:00,Fulton St,R028,Jamaica,ACJZ2345,JZ,Brooklyn,Broad St,BMT,Subway,M,Financial District,40.710374,-74.007582,26.0,130.0
312,2017-02-09 04:00:00,Fulton St,R318,Crosstown,G,G,Queens,Church Av,IND,Subway,Bk,Fort Greene/Brooklyn Heights,40.687119,-73.975375,94.0,51.0
313,2017-02-09 04:00:00,Gates Av,R380,Jamaica,JZ,JZ,Jamaica,Manhattan,BMT,Elevated,Bk,Bushwick,40.68963,-73.92227,323.0,87.0
314,2017-02-09 04:00:00,Graham Av,R249,Canarsie,L,L,Manhattan,Canarsie - Rockaway Parkway,BMT,Subway,Bk,Greenpoint/Williamsburg,40.714565,-73.944053,89.0,160.0
316,2017-02-09 04:00:00,Grand Av - Newtown,R254,Queens Blvd,MR,MR,Forest Hills,Manhattan,IND,Subway,Q,Elmhurst/Corona,40.737015,-73.877223,973.0,171.0
317,2017-02-09 04:00:00,Grand Central - 42 St,R045,"Lexington Av, Flushing, Lexington - Shuttle",4567S,4567S,Uptown Bronx Queens Times Sq,Downtown Brooklyn 34 St - Hudson Yards,IRT,Subway,M,Stuyvesant Town/Turtle Bay,40.751992,-73.97735933333335,480.0,537.0
318,2017-02-09 04:00:00,Grand Central - 42 St,R046,"Lexington Av, Flushing, Lexington - Shuttle",4567S,4567S,Uptown Bronx Queens Times Sq,Downtown Brooklyn 34 St - Hudson Yards,IRT,Subway,M,Stuyvesant Town/Turtle Bay,40.751992,-73.97735933333335,804.0,1446.0
319,2017-02-09 04:00:00,Grand Central - 42 St,R047,"Lexington Av, Flushing, Lexington - Shuttle",4567S,4567S,Uptown Bronx Queens Times Sq,Downtown Brooklyn 34 St - Hudson Yards,IRT,Subway,M,Stuyvesant Town/Turtle Bay,40.751992,-73.97735933333335,835.0,1548.0
320,2017-02-09 04:00:00,Grand Central - 42 St,R048,"Lexington Av, Flushing, Lexington - Shuttle",4567S,4567S,Uptown Bronx Queens Times Sq,Downtown Brooklyn 34 St - Hudson Yards,IRT,Subway,M,Stuyvesant Town/Turtle Bay,40.751992,-73.97735933333335,205.0,532.0
321,2017-02-09 04:00:00,Grand St,R240,6th Av - Culver,BD,BD,Uptown Bronx,Brooklyn,IND,Subway,M,Lower East Side/Chinatown,40.718267,-73.993753,5.0,49.0
322,2017-02-09 04:00:00,Grand St,R250,Canarsie,L,L,Manhattan,Canarsie - Rockaway Parkway,BMT,Subway,Bk,Greenpoint/Williamsburg,40.711926,-73.94067,262.0,393.0
323,2017-02-09 04:00:00,Grant Av,R382,Liberty Av,A,A,Manhattan,Lefferts - Rockaways,IND,Subway,Bk,East New York/Starrett City,40.677044,-73.86505,513.0,145.0
324,2017-02-09 04:00:00,Greenpoint Av,R239,Crosstown,G,G,Queens,Church Av,IND,Subway,Bk,Greenpoint/Williamsburg,40.731352,-73.954449,127.0,195.0
325,2017-02-09 04:00:00,Gun Hill Rd,R226,Dyre Av,5,5,Eastchester - Dyre Av,Manhattan,IRT,Open Cut,Bx,Morris Park/Bronxdale,40.869526,-73.846384,666.0,47.0
326,2017-02-09 04:00:00,Gun Hill Rd,R364,Lenox - White Plains Rd,25,25,Wakefield - 241 St,Manhattan,IRT,Elevated,Bx,Williamsbridge/Baychester,40.87785,-73.866256,615.0,287.0
327,2017-02-09 04:00:00,Halsey St,R266,Canarsie,L,L,Manhattan,Canarsie - Rockaway Parkway,BMT,Subway,Q,Ridgewood/Maspeth,40.695602,-73.904084,547.0,167.0
328,2017-02-09 04:00:00,Halsey St,R381,Jamaica,J,J,Jamaica,Manhattan,BMT,Elevated,Bk,Bushwick,40.68637,-73.91655899999999,401.0,101.0
329,2017-02-09 04:00:00,Harlem - 148 St,R345,Lenox - White Plains Rd,3,3,,Downtown Brooklyn,IRT,Subway,M,Central Harlem,40.82388,-73.93647,194.0,58.0
330,2017-02-09 04:00:00,Hewes St,R352,Jamaica,JM,JM,Jamaica - Middle Village,Manhattan,BMT,Elevated,Bk,Greenpoint/Williamsburg,40.70687,-73.95343100000001,87.0,36.0
332,2017-02-09 04:00:00,Houston St,R290,Broadway - 7Av,1,1,Uptown Bronx,Downtown,IRT,Subway,M,Financial District,40.728251,-74.005367,76.0,184.0
333,2017-02-09 04:00:00,Howard Beach - JFK Airport,R414,Rockaway,A,A,Manhattan,Rockaways,IND,At Grade,Q,Queens Village,40.660476,-73.830301,191.0,38.0
334,2017-02-09 04:00:00,Howard Beach - JFK Airport,R535,Rockaway,A,A,Manhattan,Rockaways,IND,At Grade,Q,Queens Village,40.660476,-73.830301,56.0,156.0
335,2017-02-09 04:00:00,Hoyt - Schermerhorn Sts,R217,8th Av - Fulton St,ACG,ACG,Manhattan - Church Av,Euclid Av Queens - Court Sq,IND,Subway,Bk,Fort Greene/Brooklyn Heights,40.688484,-73.985001,76.0,217.0
336,2017-02-09 04:00:00,Hoyt St,R225,Eastern Pky,23,23,Manhattan,Flatbush - New Lots,IRT,Subway,Bk,Fort Greene/Brooklyn Heights,40.690545,-73.985065,10.0,39.0
337,2017-02-09 04:00:00,Hoyt St,R456,Eastern Pky,23,23,Manhattan,Flatbush - New Lots,IRT,Subway,Bk,Fort Greene/Brooklyn Heights,40.690545,-73.985065,16.0,23.0
338,2017-02-09 04:00:00,Hunters Point Av,R134,Flushing,7,7,Flushing,Manhattan,IRT,Subway,Q,Woodside/Sunnyside,40.742216,-73.948916,252.0,680.0
339,2017-02-09 04:00:00,Hunts Point Av,R146,Pelham,6,6,Pelham Bay Park,Manhattan,IRT,Subway,Bx,Hunts Point/Longwood,40.820948,-73.890549,937.0,486.0
340,2017-02-09 04:00:00,Intervale Av,R407,Lenox - White Plains Rd,25,25,Wakefield - Eastchester,Manhattan,IRT,Elevated,Bx,Hunts Point/Longwood,40.822181,-73.896736,287.0,155.0
341,2017-02-09 04:00:00,Inwood - 207 St,R173,8th Av - Fulton St,A,A,,Downtown Brooklyn,IND,Subway,M,Washington Heights/Inwood,40.868072,-73.919899,786.0,228.0
342,2017-02-09 04:00:00,Jackson Av,R405,Lenox - White Plains Rd,25,25,Wakefield - Eastchester,Manhattan,IRT,Elevated,Bx,Hunts Point/Longwood,40.81649,-73.90780699999999,466.0,27.0
343,2017-02-09 04:00:00,Jackson Hts - Roosevelt Av,R018,Queens Blvd,EFMR7,EFMR,Forest Hills - Jamaica,Manhattan,IND,Subway,Q,Jackson Heights,40.746644,-73.891338,2457.0,1022.0
344,2017-02-09 04:00:00,Jamaica - 179 St,R019,Queens Blvd,F,F,,Manhattan,IND,Subway,Q,Hillcrest/Fresh Meadows,40.712646,-73.783817,2474.0,258.0
345,2017-02-09 04:00:00,Jamaica - Van Wyck,R342,Queens - Archer,E,E,Jamaica Center,Manhattan,IND,Subway,Q,Kew Gardens/Woodhaven,40.702566,-73.816859,537.0,301.0
346,2017-02-09 04:00:00,Jamaica Center - Parsons/Archer,R025,Queens - Archer,EJZ,EJZ,,Manhattan,IND,Subway,Q,Jamaica/Hollis,40.702147,-73.801109,3677.0,714.0
347,2017-02-09 04:00:00,Jamaica Center - Parsons/Archer,R536,Queens - Archer,E,EJZ,,Manhattan,IND,Subway,Q,Jamaica/Hollis,40.702147,-73.801109,347.0,302.0
348,2017-02-09 04:00:00,Jay St - MetroTech,R089,Broadway,R,R,Manhattan,Bay Ridge - 95 St,BMT,Subway,Bk,Fort Greene/Brooklyn Heights,40.69218,-73.98594200000001,1.0,9.0
349,2017-02-09 04:00:00,Jay St - MetroTech,R127,8th Av - Fulton St,ACF,ACF,Manhattan,Euclid - Lefferts - Rockaways - Coney Island,IND,Subway,Bk,Fort Greene/Brooklyn Heights,40.692338,-73.987342,260.0,256.0
350,2017-02-09 04:00:00,Jefferson St,R279,Canarsie,L,L,Manhattan,Canarsie - Rockaway Parkway,BMT,Subway,Bk,Bushwick,40.706607,-73.922913,273.0,54.0
351,2017-02-09 04:00:00,Junction Blvd,R097,Flushing,7,7,Flushing,Manhattan,IRT,Elevated,Q,Jackson Heights,40.749145,-73.869527,2177.0,585.0
353,2017-02-09 04:00:00,Kings Hwy,R130,6th Av - Culver,F,F,Manhattan,Coney Island,IND,Elevated,Bk,Bensonhurst,40.603217,-73.97236099999999,465.0,78.0
354,2017-02-09 04:00:00,Kings Hwy,R211,Broadway - Brighton,BQ,BQ,Manhattan,Brighton Beach Coney Island,BMT,Open Cut,Bk,Sheepshead Bay,40.60867,-73.957734,807.0,128.0
355,2017-02-09 04:00:00,Kings Hwy,R395,Sea Beach,N,N,Manhattan,Coney Island,BMT,Open Cut,Bk,Bensonhurst,40.603923,-73.98035300000001,137.0,76.0
356,2017-02-09 04:00:00,Kingsbridge Rd,R155,Concourse,BD,BD,Bedford Pk Blvd 205 St,Manhattan,IND,Subway,Bx,Riverdale/Fieldston,40.866978,-73.893509,949.0,274.0
357,2017-02-09 04:00:00,Kingsbridge Rd,R161,Jerome Av,4,4,Woodlawn,Manhattan,IRT,Elevated,Bx,Riverdale/Fieldston,40.86776,-73.89717399999999,836.0,243.0
358,2017-02-09 04:00:00,Kingston - Throop Avs,R199,8th Av - Fulton St,C,C,Manhattan,Euclid Av,IND,Subway,Bk,Bedford Stuyvesant,40.679921,-73.94085799999999,223.0,133.0
359,2017-02-09 04:00:00,Kingston Av,R124,Eastern Pky,3,3,Manhattan,New Lots,IRT,Subway,Bk,Crown Heights/Prospect Heights,40.669399,-73.942161,154.0,69.0
360,2017-02-09 04:00:00,Knickerbocker Av,R413,Myrtle Av,M,M,Manhattan,Metropolitan Av,BMT,Elevated,Bk,Bushwick,40.698664,-73.91971099999999,241.0,54.0
361,2017-02-09 04:00:00,Kosciuszko St,R379,Jamaica,J,J,Jamaica,Manhattan,BMT,Elevated,Bk,Bushwick,40.693342,-73.928814,284.0,77.0
362,2017-02-09 04:00:00,Lafayette Av,R283,8th Av - Fulton St,C,C,Manhattan,Euclid Av,IND,Subway,Bk,Fort Greene/Brooklyn Heights,40.686113,-73.973946,29.0,29.0
363,2017-02-09 04:00:00,Lexington Av/59 St,R051,Astoria,456NQR,NWR,Queens,Downtown Brooklyn,BMT,Subway,M,Upper East Side,40.76266,-73.967258,73.0,133.0
364,2017-02-09 04:00:00,Lexington Av/63 St,R319,63rd St,F,FQ,Uptown - Queens,Downtown Brooklyn,IND,Subway,M,Upper East Side,40.764629,-73.966113,27.0,355.0
365,2017-02-09 04:00:00,Liberty Av,R440,8th Av - Fulton St,C,C,Manhattan,Euclid Av,IND,Subway,Bk,East New York/Starrett City,40.674542,-73.896548,232.0,77.0
366,2017-02-09 04:00:00,Livonia Av,R350,Canarsie,L,L,Manhattan,Canarsie - Rockaway Parkway,BMT,Elevated,Bk,Brownsville,40.664038,-73.900571,290.0,98.0
367,2017-02-09 04:00:00,Longwood Av,R450,Pelham,6,6,Pelham Bay Park,Manhattan,IRT,Subway,Bx,Hunts Point/Longwood,40.816104,-73.896435,289.0,256.0
