Date,Hour,Station,DelayMinutes
2022-11-19,16,Taipei City Hall,3.8
2022-11-19,16,Guting,7.1
2022-11-19,16,Songshan Airport,13.6
2022-11-19,16,Jiantan,5.1
2022-11-19,16,Muzha,5.2
2022-11-19,16,Beitou,3.5
2022-11-19,17,Muzha,6.9
2022-11-19,17,Zhishan,2.5
2022-11-19,17,Jingmei,7.5
2022-11-19,17,Qizhang,4.0
2022-11-19,18,Dongmen,6.1
2022-11-19,18,Nangang,2.8
2022-11-19,18,Songshan Airport,20.1
2022-11-19,18,Nangang Exhibition Center,6.8
2022-11-19,19,Ximen,2.4
2022-11-19,19,Muzha,9.9
2022-11-19,19,Xiaobitan,11.3
2022-11-19,19,Wanlong,0.5
2022-11-19,20,Nanjing Fuxing,6.1
2022-11-19,20,Yongning,6.6
2022-11-19,20,Muzha,9.4
2022-11-19,21,Taipei City Hall,8.3
2022-11-19,22,Taipei Main Station,8.6
2022-11-19,22,Yongning,10.0
2022-11-19,23,Daqiaotou,4.1
2022-11-20,1,Gongguan,4.2
2022-11-20,1,Nangang,8.0
2022-11-20,1,Muzha,5.4
2022-11-20,1,Jingmei,0.7
2022-11-20,2,Beitou,1.4
2022-11-20,3,Taipei Main Station,5.6
2022-11-20,3,Shilin,6.9
2022-11-20,3,Yongning,3.9
2022-11-20,3,Xiaobitan,5.6
2022-11-20,3,Nangang Exhibition Center,3.5
2022-11-20,4,Muzha,2.2
2022-11-20,6,Da'an,14.7
2022-11-20,6,Beitou,7.7
2022-11-20,6,Xindian District Office,7.8
2022-11-20,7,Taipei City Hall,2.0
2022-11-20,7,Jiantan,4.4
2022-11-20,8,Nangang,4.5
2022-11-20,8,Taipei Zoo,4.4
2022-11-20,9,Beitou,3.6
2022-11-20,9,Tamsui,4.2
2022-11-20,9,Qizhang,1.6
2022-11-20,10,Da'an,8.0
2022-11-20,10,Zhishan,4.1
2022-11-20,10,Jingmei,0.9
2022-11-20,10,Nangang Exhibition Center,2.7
2022-11-20,11,Taipei Main Station,5.3
2022-11-20,11,Gongguan,0.3
2022-11-20,11,Xindian District Office,3.0
2022-11-20,12,Jiantan,1.9
2022-11-20,12,Xindian,16.5
2022-11-20,12,Muzha,9.5
2022-11-20,12,Daqiaotou,4.8
2022-11-20,12,Wanlong,6.3
2022-11-20,12,Nangang Exhibition Center,2.5
2022-11-20,13,Taipei Main Station,14.8
2022-11-20,13,Taipei City Hall,10.0
2022-11-20,13,Guting,12.1
2022-11-20,13,Dongmen,8.2
2022-11-20,13,Gongguan,10.7
2022-11-20,13,Yongning,16.7
2022-11-20,13,Nangang,2.6
2022-11-20,13,Jiantan,9.0
2022-11-20,13,Beitou,18.1
2022-11-20,14,Da'an,7.5
2022-11-20,14,Songshan Airport,8.1
2022-11-20,14,Beitou,7.1
2022-11-20,14,Zhishan,6.8
2022-11-20,15,Banqiao,5.1
2022-11-20,15,Taipei City Hall,6.3
2022-11-20,16,Banqiao,16.7
2022-11-20,16,Nangang,15.4
2022-11-20,16,Beitou,3.3
2022-11-20,16,Nangang Exhibition Center,8.5
2022-11-20,17,Banqiao,10.2
2022-11-20,17,Nanjing Fuxing,2.5
2022-11-20,17,Jiantan,10.9
2022-11-20,17,Xindian,3.4
2022-11-20,17,Muzha,8.6
2022-11-20,17,Beitou,14.0
2022-11-20,17,Tamsui,10.3
2022-11-20,17,Jingmei,4.4
2022-11-20,17,Nangang Exhibition Center,1.0
2022-11-20,18,Taipei Main Station,3.0
2022-11-20,18,Dongmen,3.3
2022-11-20,18,Da'an,7.7
2022-11-20,19,Xiaobitan,1.8
2022-11-20,20,Da'an,10.3
2022-11-20,20,Zhongshan,1.4
2022-11-20,20,Xindian,7.0
2022-11-20,21,Zhongshan,3.8
2022-11-20,21,Shilin,6.9
2022-11-20,21,Muzha,2.5
2022-11-20,21,Xindian District Office,3.5
2022-11-20,21,Taipei Zoo,5.4
2022-11-20,22,Zhongshan,3.7
2022-11-20,23,Gongguan,3.5
2022-11-21,3,Taipei Main Station,1.3
2022-11-21,5,Yongning,4.3
2022-11-21,6,Shilin,3.8
2022-11-21,6,Gongguan,2.7
2022-11-21,6,Muzha,2.9
2022-11-21,6,Zhishan,3.4
2022-11-21,6,Qizhang,4.2
2022-11-21,7,Taipei Main Station,5.7
2022-11-21,7,Taipei City Hall,8.3
2022-11-21,7,Jiantan,4.4
2022-11-21,7,Nangang Exhibition Center,7.0
2022-11-21,8,Gongguan,13.0
2022-11-21,8,Yongning,19.9
2022-11-21,8,Jingmei,12.7
2022-11-21,9,Taipei Main Station,6.5
2022-11-21,9,Da'an,24.7
2022-11-21,9,Songshan Airport,0.9
2022-11-21,9,Muzha,13.6
2022-11-21,9,Tamsui,12.9
2022-11-21,9,Nangang Exhibition Center,7.1
2022-11-21,10,Taipei Main Station,18.8
2022-11-21,10,Banqiao,4.4
2022-11-21,10,Guting,15.5
2022-11-21,10,Beitou,9.2
2022-11-21,10,Yuanshan,3.1
2022-11-21,10,Taipei Zoo,5.6
2022-11-21,12,Banqiao,3.7
2022-11-21,12,Nanjing Fuxing,8.1
2022-11-21,12,Dongmen,7.0
2022-11-21,12,Zhongshan,4.2
2022-11-21,12,Zhishan,11.7
2022-11-21,12,Jingmei,4.0
2022-11-21,13,Daqiaotou,6.7
2022-11-21,14,Muzha,3.3
2022-11-21,14,Zhishan,2.8
2022-11-21,14,Jingmei,3.6
2022-11-21,15,Ximen,9.0
2022-11-21,15,Guting,6.8
2022-11-21,15,Dongmen,6.9
2022-11-21,15,Yongning,8.0
2022-11-21,15,Songshan Airport,0.4
2022-11-21,15,Taipei Zoo,13.9
2022-11-21,16,Zhongxiao Fuxing,8.9
2022-11-21,16,Taipei City Hall,3.8
2022-11-21,16,Nangang,4.9
2022-11-21,16,Jiantan,2.4
2022-11-21,16,Xindian,7.1
2022-11-21,17,Shilin,14.5
2022-11-21,17,Yongning,5.6
2022-11-21,17,Jiantan,6.3
2022-11-21,17,Muzha,14.8
2022-11-21,18,Da'an,11.7
2022-11-21,18,Nangang,14.1
2022-11-21,18,Jiantan,4.0
2022-11-21,18,Tamsui,31.8
2022-11-21,18,Wanlong,6.1
2022-11-21,18,Xindian District Office,12.1
2022-11-21,19,Zhongxiao Fuxing,12.4
2022-11-21,19,Taipei City Hall,1.3
2022-11-21,19,Zhongshan,8.6
2022-11-21,19,Yongning,9.4
2022-11-21,19,Yuanshan,5.8
2022-11-21,19,Daqiaotou,1.6
2022-11-21,19,Qizhang,0.7
2022-11-21,19,Xindian District Office,8.9
2022-11-21,20,Ximen,14.2
2022-11-21,20,Da'an,2.4
2022-11-21,20,Xindian,6.8
2022-11-21,20,Taipei Zoo,1.6
2022-11-21,21,Yongning,18.4
2022-11-21,21,Qizhang,4.7
2022-11-21,23,Zhishan,2.0
2022-11-21,23,Daqiaotou,3.0
2022-11-22,1,Xindian,1.2
2022-11-22,1,Xindian District Office,4.1
2022-11-22,2,Dongmen,3.8
2022-11-22,5,Yuanshan,11.3
2022-11-22,6,Ximen,1.1
2022-11-22,6,Daqiaotou,0.4
2022-11-22,6,Qizhang,3.0
2022-11-22,7,Zhongxiao Fuxing,7.1
2022-11-22,7,Jiantan,8.2
2022-11-22,7,Yuanshan,10.8
2022-11-22,7,Jingmei,15.1
2022-11-22,7,Xindian District Office,2.3
2022-11-22,7,Nangang Exhibition Center,5.5
2022-11-22,7,Taipei Zoo,13.6
2022-11-22,8,Taipei Main Station,8.8
2022-11-22,8,Banqiao,8.2
2022-11-22,8,Taipei City Hall,6.3
2022-11-22,8,Dongmen,10.0
2022-11-22,8,Da'an,35.9
2022-11-22,8,Songshan Airport,1.3
2022-11-22,8,Jingmei,14.4
2022-11-22,8,Xindian District Office,5.1
2022-11-22,9,Zhongxiao Fuxing,5.3
2022-11-22,9,Ximen,1.8
2022-11-22,9,Gongguan,4.3
2022-11-22,9,Yuanshan,11.9
2022-11-22,9,Qizhang,13.3
2022-11-22,10,Guting,2.0
2022-11-22,10,Muzha,13.3
2022-11-22,12,Guting,7.1
2022-11-22,12,Tamsui,5.4
2022-11-22,13,Xindian,7.8
2022-11-22,13,Muzha,7.9
2022-11-22,13,Xiaobitan,21.2
2022-11-22,14,Taipei Main Station,13.5
2022-11-22,14,Qizhang,6.9
2022-11-22,15,Nanjing Fuxing,14.1
2022-11-22,15,Xindian,3.4
2022-11-22,15,Tamsui,5.0
2022-11-22,15,Qizhang,2.5
2022-11-22,16,Yongning,21.1
2022-11-22,16,Songshan Airport,2.8
2022-11-22,16,Jiantan,8.0
2022-11-22,16,Zhishan,3.1
2022-11-22,16,Qizhang,2.1
2022-11-22,17,Da'an,10.3
2022-11-22,17,Gongguan,25.4
2022-11-22,17,Jingmei,10.1
2022-11-22,17,Xindian District Office,2.7
2022-11-22,18,Tamsui,9.5
2022-11-22,18,Zhishan,1.2
2022-11-22,19,Guting,6.7
2022-11-22,19,Da'an,20.8
2022-11-22,19,Shilin,14.7
2022-11-22,19,Nangang,13.7
2022-11-22,19,Nangang Exhibition Center,3.2
2022-11-22,20,Shilin,1.9
2022-11-22,20,Muzha,0.9
2022-11-22,20,Tamsui,13.5
2022-11-22,20,Daqiaotou,2.2
2022-11-22,21,Ximen,7.0
2022-11-22,21,Da'an,8.0
2022-11-22,21,Xindian,8.9
2022-11-22,21,Qizhang,7.3
2022-11-22,22,Banqiao,3.0
2022-11-22,22,Shilin,5.6
2022-11-22,23,Dongmen,5.0
2022-11-22,23,Yongning,8.9
2022-11-23,1,Da'an,7.2
2022-11-23,2,Beitou,3.5
2022-11-23,2,Xindian District Office,2.8
2022-11-23,3,Dongmen,7.4
2022-11-23,6,Xindian District Office,2.9
2022-11-23,7,Muzha,0.7
2022-11-23,7,Beitou,3.8
2022-11-23,7,Xindian District Office,9.7
2022-11-23,8,Taipei City Hall,4.3
2022-11-23,8,Gongguan,8.1
2022-11-23,8,Jiantan,7.5
2022-11-23,8,Muzha,6.6
2022-11-23,8,Tamsui,18.5
2022-11-23,8,Yuanshan,4.4
2022-11-23,8,Zhishan,33.7
2022-11-23,8,Daqiaotou,6.6
2022-11-23,8,Xindian District Office,1.0
2022-11-23,8,Nangang Exhibition Center,10.2
2022-11-23,9,Ximen,11.7
2022-11-23,9,Zhongshan,6.0
2022-11-23,9,Shilin,3.0
2022-11-23,9,Gongguan,2.7
2022-11-23,9,Xindian,4.9
2022-11-23,9,Zhishan,7.3
2022-11-23,10,Zhongxiao Fuxing,0.7
2022-11-23,10,Ximen,16.8
2022-11-23,10,Taipei City Hall,7.0
2022-11-23,10,Dongmen,4.6
2022-11-23,10,Yuanshan,4.2
2022-11-23,10,Xindian District Office,2.3
2022-11-23,11,Taipei Main Station,5.0
2022-11-23,11,Nanjing Fuxing,10.2
2022-11-23,11,Guting,6.7
2022-11-23,11,Zhongshan,6.8
2022-11-23,11,Xindian District Office,13.9
2022-11-23,12,Nanjing Fuxing,3.6
2022-11-23,12,Dongmen,4.3
2022-11-23,12,Jingmei,11.1
2022-11-23,12,Nangang Exhibition Center,5.0
2022-11-23,12,Taipei Zoo,14.1
2022-11-23,13,Guting,5.3
2022-11-23,13,Daqiaotou,2.1
2022-11-23,14,Zhongxiao Fuxing,3.2
2022-11-23,14,Dongmen,3.0
2022-11-23,14,Da'an,4.3
2022-11-23,14,Shilin,2.3
2022-11-23,14,Yongning,9.8
2022-11-23,14,Zhishan,2.9
2022-11-23,15,Zhongxiao Fuxing,4.4
2022-11-23,15,Yongning,1.5
2022-11-23,15,Songshan Airport,6.2
2022-11-23,15,Yuanshan,1.1
2022-11-23,16,Guting,3.9
2022-11-23,16,Yuanshan,2.7
2022-11-23,16,Xindian District Office,13.6
2022-11-23,17,Nangang,10.5
2022-11-23,17,Muzha,1.4
2022-11-23,17,Beitou,4.4
2022-11-23,18,Taipei Main Station,19.6
2022-11-23,18,Taipei City Hall,16.2
2022-11-23,18,Yongning,7.6
2022-11-23,18,Daqiaotou,7.1
2022-11-23,19,Taipei Main Station,13.2
2022-11-23,19,Xindian,2.8
2022-11-23,19,Daqiaotou,11.9
2022-11-23,19,Jingmei,10.7
2022-11-23,20,Shilin,7.4
2022-11-23,20,Gongguan,5.4
2022-11-23,20,Tamsui,19.3
2022-11-23,20,Zhishan,1.2
2022-11-23,20,Taipei Zoo,11.5
2022-11-23,21,Ximen,4.9
2022-11-23,21,Xindian,5.6
2022-11-23,21,Yuanshan,10.9
2022-11-23,22,Taipei City Hall,5.6
2022-11-23,22,Jiantan,3.5
2022-11-23,23,Xindian,3.8
2022-11-23,23,Tamsui,5.0
2022-11-23,23,Jingmei,6.4
2022-11-23,23,Qizhang,1.5
2022-11-24,0,Banqiao,5.4
2022-11-24,0,Da'an,2.3
2022-11-24,2,Yongning,7.5
2022-11-24,2,Xindian,1.3
2022-11-24,2,Qizhang,3.0
2022-11-24,4,Tamsui,6.3
2022-11-24,5,Xiaobitan,2.0
2022-11-24,7,Nanjing Fuxing,3.0
2022-11-24,7,Yongning,10.6
2022-11-24,7,Xindian,26.3
2022-11-24,7,Yuanshan,3.2
2022-11-24,7,Jingmei,13.2
2022-11-24,8,Zhongxiao Fuxing,3.2
2022-11-24,8,Nanjing Fuxing,6.3
2022-11-24,8,Da'an,10.4
2022-11-24,8,Shilin,15.4
2022-11-24,8,Jiantan,2.9
2022-11-24,8,Beitou,13.2
2022-11-24,8,Yuanshan,7.2
2022-11-24,8,Jingmei,7.6
2022-11-24,9,Guting,5.9
2022-11-24,9,Zhongshan,7.7
2022-11-24,9,Gongguan,2.3
2022-11-24,9,Xindian,9.3
2022-11-24,10,Ximen,14.7
2022-11-24,10,Jiantan,4.6
2022-11-24,10,Beitou,2.8
2022-11-24,10,Tamsui,8.0
2022-11-24,10,Qizhang,4.3
2022-11-24,11,Shilin,1.2
2022-11-24,11,Gongguan,4.9
2022-11-24,12,Songshan Airport,5.9
2022-11-24,12,Tamsui,5.8
2022-11-24,13,Banqiao,9.9
2022-11-24,13,Nanjing Fuxing,4.6
2022-11-24,13,Beitou,4.6
2022-11-24,14,Yongning,3.7
2022-11-24,14,Muzha,6.1
2022-11-24,14,Tamsui,1.1
2022-11-24,14,Yuanshan,2.7
2022-11-24,15,Tamsui,6.8
2022-11-24,16,Taipei City Hall,5.0
2022-11-24,16,Nangang,16.0
2022-11-24,16,Muzha,18.6
2022-11-24,16,Yuanshan,14.7
2022-11-24,16,Xindian District Office,8.9
2022-11-24,17,Nanjing Fuxing,4.8
2022-11-24,17,Jingmei,8.1
2022-11-24,18,Banqiao,12.1
2022-11-24,18,Taipei City Hall,11.3
2022-11-24,18,Dongmen,0.9
2022-11-24,18,Taipei Zoo,28.2
2022-11-24,19,Taipei Main Station,1.9
2022-11-24,19,Taipei City Hall,14.2
2022-11-24,19,Qizhang,15.7
2022-11-24,20,Gongguan,3.9
2022-11-24,20,Yuanshan,1.6
2022-11-24,20,Zhishan,5.1
2022-11-24,21,Ximen,9.9
2022-11-24,21,Nangang,1.6
2022-11-24,22,Da'an,2.8
2022-11-25,0,Beitou,2.0
2022-11-25,0,Zhishan,3.2
2022-11-25,1,Taipei City Hall,2.7
2022-11-25,3,Dongmen,1.4
2022-11-25,3,Songshan Airport,0.9
2022-11-25,3,Xindian,2.0
2022-11-25,3,Zhishan,2.6
2022-11-25,4,Xindian,2.4
2022-11-25,4,Beitou,0.4
2022-11-25,6,Guting,3.7
2022-11-25,6,Qizhang,2.0
2022-11-25,7,Guting,2.5
2022-11-25,7,Dongmen,5.7
2022-11-25,7,Beitou,6.1
2022-11-25,7,Wanlong,3.3
2022-11-25,8,Taipei Main Station,9.5
2022-11-25,8,Guting,14.5
2022-11-25,8,Da'an,13.9
2022-11-25,8,Zhongshan,11.5
2022-11-25,8,Songshan Airport,13.3
2022-11-25,8,Xindian,15.7
2022-11-25,8,Yuanshan,5.9
2022-11-25,8,Daqiaotou,3.8
2022-11-25,9,Ximen,10.0
2022-11-25,9,Yongning,0.2
2022-11-25,9,Muzha,7.5
2022-11-25,9,Beitou,16.2
2022-11-25,9,Tamsui,0.1
2022-11-25,9,Daqiaotou,1.2
2022-11-25,9,Nangang Exhibition Center,7.5
2022-11-25,10,Jingmei,2.7
2022-11-25,11,Taipei Main Station,5.3
2022-11-25,11,Guting,14.8
2022-11-25,11,Muzha,5.1
2022-11-25,11,Jingmei,1.3
2022-11-25,12,Zhongshan,9.6
2022-11-25,12,Muzha,13.9
2022-11-25,12,Tamsui,8.5
2022-11-25,12,Xiaobitan,5.0
2022-11-25,12,Daqiaotou,2.5
2022-11-25,12,Xindian District Office,2.5
2022-11-25,12,Taipei Zoo,18.8
2022-11-25,13,Yuanshan,11.3
2022-11-25,13,Daqiaotou,10.1
2022-11-25,13,Jingmei,16.6
2022-11-25,14,Nangang,6.2
2022-11-25,14,Xindian,5.1
2022-11-25,14,Wanlong,2.9
2022-11-25,15,Nangang,5.0
2022-11-25,16,Tamsui,18.6
2022-11-25,17,Taipei City Hall,5.7
2022-11-25,17,Muzha,4.2
2022-11-25,17,Daqiaotou,2.4
2022-11-25,17,Wanlong,2.7
2022-11-25,18,Taipei Main Station,0.8
2022-11-25,18,Banqiao,2.7
2022-11-25,18,Taipei City Hall,11.0
2022-11-25,18,Nanjing Fuxing,0.9
2022-11-25,18,Guting,21.0
2022-11-25,18,Yuanshan,9.6
2022-11-25,18,Zhishan,10.0
2022-11-25,19,Zhongshan,3.5
2022-11-25,19,Xiaobitan,15.1
2022-11-25,19,Qizhang,5.8
2022-11-25,20,Taipei Main Station,4.3
2022-11-25,20,Zhongxiao Fuxing,2.8
2022-11-25,20,Gongguan,6.9
2022-11-25,21,Da'an,6.2
2022-11-25,21,Yongning,2.8
2022-11-25,21,Beitou,7.1
2022-11-25,22,Nangang Exhibition Center,4.4
2022-11-25,23,Tamsui,2.5
2022-11-26,0,Zhongshan,10.0
2022-11-26,0,Taipei Zoo,2.0
2022-11-26,1,Shilin,4.0
2022-11-26,1,Wanlong,4.1
2022-11-26,1,Taipei Zoo,9.9
2022-11-26,3,Taipei Zoo,5.0
2022-11-26,4,Zhongxiao Fuxing,2.6
2022-11-26,4,Qizhang,15.6
2022-11-26,7,Xindian District Office,1.4
2022-11-26,8,Shilin,13.6
2022-11-26,8,Beitou,2.0
2022-11-26,9,Dongmen,9.8
2022-11-26,10,Da'an,16.7
2022-11-26,10,Yongning,1.2
2022-11-26,10,Beitou,0.7
2022-11-26,10,Xiaobitan,2.4
2022-11-26,10,Qizhang,18.5
2022-11-26,10,Taipei Zoo,5.5
2022-11-26,11,Guting,9.2
2022-11-26,11,Nangang,2.4
2022-11-26,11,Daqiaotou,4.8
2022-11-26,12,Nanjing Fuxing,6.4
2022-11-26,12,Dongmen,21.4
2022-11-26,12,Songshan Airport,5.1
2022-11-26,12,Xindian,1.5
2022-11-26,12,Tamsui,1.2
2022-11-26,12,Wanlong,13.4
2022-11-26,12,Qizhang,6.0
2022-11-26,13,Zhongshan,3.9
2022-11-26,13,Nangang,2.6
2022-11-26,13,Xindian District Office,5.8
2022-11-26,14,Banqiao,5.8
2022-11-26,14,Nanjing Fuxing,2.2
2022-11-26,14,Guting,6.5
2022-11-26,14,Zhongshan,2.9
2022-11-26,14,Gongguan,10.4
2022-11-26,14,Xindian,8.8
2022-11-26,14,Nangang Exhibition Center,7.1
2022-11-26,15,Banqiao,7.7
2022-11-26,15,Zhongshan,2.8
2022-11-26,15,Xiaobitan,17.1
2022-11-26,15,Nangang Exhibition Center,7.8
2022-11-26,16,Banqiao,8.5
2022-11-26,16,Taipei City Hall,4.7
2022-11-26,16,Jiantan,5.0
2022-11-26,16,Yuanshan,1.7
2022-11-26,16,Zhishan,6.3
2022-11-26,17,Ximen,15.8
2022-11-26,17,Nangang,9.7
2022-11-26,17,Jiantan,4.5
2022-11-26,17,Tamsui,5.5
2022-11-26,17,Yuanshan,4.2
2022-11-26,18,Ximen,3.9
2022-11-26,18,Banqiao,6.1
2022-11-26,18,Dongmen,3.1
2022-11-26,18,Xindian,5.6
2022-11-26,18,Beitou,20.3
2022-11-26,18,Wanlong,14.8
2022-11-26,18,Xindian District Office,9.1
2022-11-26,19,Banqiao,7.2
2022-11-26,19,Beitou,5.7
2022-11-26,19,Taipei Zoo,5.9
2022-11-26,20,Taipei Main Station,13.5
2022-11-26,20,Yuanshan,14.6
2022-11-26,20,Daqiaotou,1.8
2022-11-26,21,Gongguan,2.4
2022-11-26,21,Xiaobitan,6.7
2022-11-26,22,Guting,4.6
2022-11-27,0,Xindian District Office,1.1
2022-11-27,6,Banqiao,0.7
2022-11-27,6,Dongmen,4.1
2022-11-27,7,Gongguan,4.1
2022-11-27,7,Xindian,7.2
2022-11-27,7,Zhishan,0.7
2022-11-27,8,Zhongxiao Fuxing,5.2
2022-11-27,8,Da'an,5.1
2022-11-27,8,Xiaobitan,5.7
2022-11-27,8,Jingmei,5.7
2022-11-27,9,Nangang Exhibition Center,3.3
2022-11-27,10,Ximen,8.3
2022-11-27,10,Nanjing Fuxing,16.9
2022-11-27,10,Songshan Airport,1.8
2022-11-27,10,Muzha,4.1
2022-11-27,11,Taipei City Hall,13.4
2022-11-27,11,Da'an,3.9
2022-11-27,11,Wanlong,5.9
2022-11-27,12,Ximen,3.1
2022-11-27,12,Guting,14.6
2022-11-27,12,Gongguan,6.6
2022-11-27,12,Jingmei,2.2
2022-11-27,12,Nangang Exhibition Center,4.5
2022-11-27,13,Guting,7.2
2022-11-27,13,Dongmen,16.5
2022-11-27,13,Zhongshan,5.8
2022-11-27,13,Xindian,13.7
2022-11-27,14,Nanjing Fuxing,11.6
2022-11-27,14,Xindian,6.6
2022-11-27,14,Yuanshan,3.7
2022-11-27,14,Jingmei,1.5
2022-11-27,14,Xindian District Office,6.9
2022-11-27,15,Banqiao,4.4
2022-11-27,15,Da'an,15.2
2022-11-27,15,Gongguan,12.0
2022-11-27,15,Nangang,12.4
2022-11-27,15,Wanlong,1.7
2022-11-27,15,Jingmei,13.0
2022-11-27,15,Nangang Exhibition Center,1.6
2022-11-27,16,Zhongxiao Fuxing,6.5
2022-11-27,16,Banqiao,6.2
2022-11-27,16,Dongmen,10.5
2022-11-27,16,Da'an,4.5
2022-11-27,16,Tamsui,0.9
2022-11-27,16,Zhishan,7.9
2022-11-27,16,Taipei Zoo,5.2
2022-11-27,17,Banqiao,26.7
2022-11-27,17,Zhongshan,7.3
2022-11-27,17,Shilin,0.7
2022-11-27,18,Taipei Main Station,12.1
2022-11-27,18,Zhongxiao Fuxing,3.3
2022-11-27,18,Da'an,13.2
2022-11-27,18,Nangang,2.8
2022-11-27,19,Ximen,5.4
2022-11-27,19,Dongmen,6.7
2022-11-27,19,Da'an,7.5
2022-11-27,19,Gongguan,4.5
2022-11-27,19,Taipei Zoo,6.5
2022-11-27,20,Taipei Main Station,4.0
2022-11-27,20,Taipei City Hall,9.3
2022-11-27,20,Beitou,6.9
2022-11-27,20,Qizhang,5.0
2022-11-27,20,Nangang Exhibition Center,12.9
2022-11-27,20,Taipei Zoo,1.9
2022-11-27,21,Nangang,2.6
2022-11-27,22,Gongguan,3.4
2022-11-27,22,Yuanshan,3.3
2022-11-27,22,Qizhang,5.4
2022-11-27,22,Taipei Zoo,3.9
2022-11-27,23,Beitou,3.4
2022-11-28,3,Muzha,4.4
2022-11-28,3,Jingmei,0.8
2022-11-28,4,Daqiaotou,3.8
2022-11-28,4,Nangang Exhibition Center,5.9
2022-11-28,5,Taipei Main Station,2.8
2022-11-28,5,Shilin,1.6
2022-11-28,6,Banqiao,6.9
2022-11-28,6,Nangang,5.7
2022-11-28,6,Jiantan,10.7
2022-11-28,6,Qizhang,1.2
2022-11-28,7,Muzha,7.7
2022-11-28,7,Taipei Zoo,8.1
2022-11-28,8,Taipei Main Station,1.7
2022-11-28,8,Dongmen,17.3
2022-11-28,8,Gongguan,13.0
2022-11-28,8,Yuanshan,4.9
2022-11-28,8,Nangang Exhibition Center,33.3
2022-11-28,9,Da'an,0.5
2022-11-28,9,Shilin,6.6
2022-11-28,9,Beitou,4.3
2022-11-28,9,Nangang Exhibition Center,5.4
2022-11-28,10,Dongmen,9.1
2022-11-28,10,Yongning,4.8
2022-11-28,10,Xindian District Office,10.2
2022-11-28,11,Guting,2.7
2022-11-28,11,Xiaobitan,5.0
2022-11-28,11,Taipei Zoo,6.1
2022-11-28,12,Zhongshan,3.9
2022-11-28,12,Yuanshan,3.6
2022-11-28,13,Taipei Main Station,7.1
2022-11-28,13,Da'an,6.4
2022-11-28,13,Zhongshan,6.0
2022-11-28,13,Muzha,0.9
2022-11-28,13,Xindian District Office,6.6
2022-11-28,14,Zhongxiao Fuxing,7.6
2022-11-28,14,Songshan Airport,11.8
2022-11-28,14,Xindian,10.3
2022-11-28,14,Zhishan,3.6
2022-11-28,15,Banqiao,1.4
2022-11-28,15,Shilin,17.3
2022-11-28,15,Jiantan,1.5
2022-11-28,15,Beitou,9.8
2022-11-28,15,Xindian District Office,3.6
2022-11-28,16,Zhongxiao Fuxing,12.9
2022-11-28,16,Nanjing Fuxing,2.5
2022-11-28,16,Gongguan,2.3
2022-11-28,16,Songshan Airport,5.1
2022-11-28,16,Xiaobitan,5.7
2022-11-28,17,Ximen,2.6
2022-11-28,17,Nanjing Fuxing,17.1
2022-11-28,17,Guting,1.0
2022-11-28,17,Yongning,2.4
2022-11-28,18,Banqiao,5.1
2022-11-28,18,Guting,24.5
2022-11-28,18,Dongmen,4.4
2022-11-28,18,Shilin,8.4
2022-11-28,18,Nangang,5.7
2022-11-28,18,Beitou,6.7
2022-11-28,18,Qizhang,8.8
2022-11-28,18,Nangang Exhibition Center,4.6
2022-11-28,19,Yongning,1.4
2022-11-28,19,Yuanshan,0.8
2022-11-28,20,Shilin,8.7
2022-11-28,20,Nangang,4.6
2022-11-28,20,Zhishan,4.6
2022-11-28,20,Jingmei,11.8
2022-11-28,21,Tamsui,8.0
2022-11-28,21,Wanlong,1.7
2022-11-28,21,Jingmei,4.6
2022-11-28,21,Xindian District Office,8.3
2022-11-28,22,Shilin,3.2
2022-11-28,23,Shilin,7.4
2022-11-28,23,Nangang,6.5
2022-11-28,23,Tamsui,6.4
2022-11-29,0,Taipei City Hall,3.8
2022-11-29,1,Xiaobitan,2.7
2022-11-29,5,Nanjing Fuxing,2.2
2022-11-29,6,Nanjing Fuxing,1.3
2022-11-29,6,Nangang,3.8
2022-11-29,6,Nangang Exhibition Center,5.9
2022-11-29,7,Taipei City Hall,7.0
2022-11-29,7,Nanjing Fuxing,20.5
2022-11-29,7,Yongning,1.3
2022-11-29,7,Songshan Airport,1.5
2022-11-29,7,Xindian,8.2
2022-11-29,7,Tamsui,3.7
2022-11-29,7,Jingmei,6.9
2022-11-29,8,Taipei Main Station,10.0
2022-11-29,8,Zhongxiao Fuxing,12.6
2022-11-29,8,Yongning,10.9
2022-11-29,8,Muzha,12.7
2022-11-29,8,Yuanshan,7.2
2022-11-29,8,Zhishan,7.0
2022-11-29,9,Zhongxiao Fuxing,4.5
2022-11-29,10,Shilin,1.2
2022-11-29,10,Yongning,10.3
2022-11-29,10,Jiantan,3.2
2022-11-29,10,Beitou,4.3
2022-11-29,10,Zhishan,4.0
2022-11-29,10,Xindian District Office,8.9
2022-11-29,11,Taipei City Hall,10.7
2022-11-29,11,Da'an,6.9
2022-11-29,11,Shilin,1.7
2022-11-29,11,Muzha,5.0
2022-11-29,11,Nangang Exhibition Center,9.6
2022-11-29,12,Jiantan,4.5
2022-11-29,12,Nangang Exhibition Center,6.1
2022-11-29,13,Muzha,4.9
2022-11-29,14,Xindian,4.0
2022-11-29,15,Muzha,2.3
2022-11-29,15,Beitou,1.6
2022-11-29,15,Xiaobitan,2.4
2022-11-29,15,Jingmei,2.5
2022-11-29,15,Qizhang,6.1
