Date,Hour,Station,Entries,Exits
2022-09-08,12,Nangang Exhibition Center,872,760
2022-09-08,12,Taipei Zoo,450,420
2022-09-08,13,Taipei Main Station,3984,3695
2022-09-08,13,Zhongxiao Fuxing,2736,2628
2022-09-08,13,Ximen,2345,2338
2022-09-08,13,Banqiao,2251,2224
2022-09-08,13,Taipei City Hall,2022,1904
2022-09-08,13,Nanjing Fuxing,1757,1602
2022-09-08,13,Guting,1599,1470
2022-09-08,13,Dongmen,1442,1350
2022-09-08,13,Da'an,1338,1185
2022-09-08,13,Zhongshan,1263,1102
2022-09-08,13,Shilin,1205,1050
2022-09-08,13,Gongguan,1054,1100
2022-09-08,13,Yongning,1030,985
2022-09-08,13,Nangang,986,1042
2022-09-08,13,Songshan Airport,960,852
2022-09-08,13,Jiantan,892,878
2022-09-08,13,Xindian,908,822
2022-09-08,13,Muzha,721,709
2022-09-08,13,Beitou,585,642
2022-09-08,13,Tamsui,727,679
2022-09-08,13,Xiaobitan,339,319
2022-09-08,13,Yuanshan,586,496
2022-09-08,13,Zhishan,429,444
2022-09-08,13,Daqiaotou,477,400
2022-09-08,13,Wanlong,569,515
2022-09-08,13,Jingmei,560,554
2022-09-08,13,Qizhang,444,345
2022-09-08,13,Xindian District Office,455,449
2022-09-08,13,Nangang Exhibition Center,766,723
2022-09-08,13,Taipei Zoo,361,370
2022-09-08,14,Taipei Main Station,3802,3506
2022-09-08,14,Zhongxiao Fuxing,2600,2323
2022-09-08,14,Ximen,2254,2146
2022-09-08,14,Banqiao,2105,1989
2022-09-08,14,Taipei City Hall,1952,1920
2022-09-08,14,Nanjing Fuxing,1679,1540
2022-09-08,14,Guting,1519,1465
2022-09-08,14,Dongmen,1380,1261
2022-09-08,14,Da'an,1301,1048
2022-09-08,14,Zhongshan,1212,1105
2022-09-08,14,Shilin,1132,1083
2022-09-08,14,Gongguan,1135,1030
2022-09-08,14,Yongning,1003,956
2022-09-08,14,Nangang,981,877
2022-09-08,14,Songshan Airport,961,833
2022-09-08,14,Jiantan,864,761
2022-09-08,14,Xindian,873,789
2022-09-08,14,Muzha,696,648
2022-09-08,14,Beitou,660,552
2022-09-08,14,Tamsui,686,646
2022-09-08,14,Xiaobitan,315,298
2022-09-08,14,Yuanshan,527,456
2022-09-08,14,Zhishan,448,448
2022-09-08,14,Daqiaotou,441,415
2022-09-08,14,Wanlong,524,523
2022-09-08,14,Jingmei,546,517
2022-09-08,14,Qizhang,375,382
2022-09-08,14,Xindian District Office,475,408
2022-09-08,14,Nangang Exhibition Center,763,739
2022-09-08,14,Taipei Zoo,372,357
2022-09-08,15,Taipei Main Station,4020,3545
2022-09-08,15,Zhongxiao Fuxing,2706,2449
2022-09-08,15,Ximen,2310,2271
2022-09-08,15,Banqiao,2184,2116
2022-09-08,15,Taipei City Hall,2164,1875
2022-09-08,15,Nanjing Fuxing,1744,1640
2022-09-08,15,Guting,1610,1565
2022-09-08,15,Dongmen,1449,1430
2022-09-08,15,Da'an,1225,1198
2022-09-08,15,Zhongshan,1241,1232
2022-09-08,15,Shilin,1226,1173
2022-09-08,15,Gongguan,1138,1101
2022-09-08,15,Yongning,1001,1003
2022-09-08,15,Nangang,1093,948
2022-09-08,15,Songshan Airport,1004,859
2022-09-08,15,Jiantan,838,825
2022-09-08,15,Xindian,871,862
2022-09-08,15,Muzha,726,642
2022-09-08,15,Beitou,658,599
2022-09-08,15,Tamsui,750,629
2022-09-08,15,Xiaobitan,291,290
2022-09-08,15,Yuanshan,589,541
2022-09-08,15,Zhishan,469,430
2022-09-08,15,Daqiaotou,493,439
2022-09-08,15,Wanlong,618,530
2022-09-08,15,Jingmei,557,524
2022-09-08,15,Qizhang,406,366
2022-09-08,15,Xindian District Office,510,423
2022-09-08,15,Nangang Exhibition Center,787,800
2022-09-08,15,Taipei Zoo,382,384
2022-09-08,16,Taipei Main Station,4757,4587
2022-09-08,16,Zhongxiao Fuxing,3250,3085
2022-09-08,16,Ximen,2775,2654
2022-09-08,16,Banqiao,2767,2599
2022-09-08,16,Taipei City Hall,2500,2257
2022-09-08,16,Nanjing Fuxing,2069,2016
2022-09-08,16,Guting,1895,1903
2022-09-08,16,Dongmen,1729,1645
2022-09-08,16,Da'an,1513,1477
2022-09-08,16,Zhongshan,1540,1366
2022-09-08,16,Shilin,1421,1339
2022-09-08,16,Gongguan,1386,1198
2022-09-08,16,Yongning,1239,1263
2022-09-08,16,Nangang,1252,1212
2022-09-08,16,Songshan Airport,1192,1101
2022-09-08,16,Jiantan,1022,967
2022-09-08,16,Xindian,1087,943
2022-09-08,16,Muzha,878,817
2022-09-08,16,Beitou,790,743
2022-09-08,16,Tamsui,873,829
2022-09-08,16,Xiaobitan,362,385
2022-09-08,16,Yuanshan,674,628
2022-09-08,16,Zhishan,556,554
2022-09-08,16,Daqiaotou,583,552
2022-09-08,16,Wanlong,679,648
2022-09-08,16,Jingmei,675,636
2022-09-08,16,Qizhang,511,409
2022-09-08,16,Xindian District Office,599,525
2022-09-08,16,Nangang Exhibition Center,902,922
2022-09-08,16,Taipei Zoo,483,448
2022-09-08,17,Taipei Main Station,6716,6195
2022-09-08,17,Zhongxiao Fuxing,4620,4480
2022-09-08,17,Ximen,4060,3813
2022-09-08,17,Banqiao,3686,3355
2022-09-08,17,Taipei City Hall,3443,3301
2022-09-08,17,Nanjing Fuxing,3013,2796
2022-09-08,17,Guting,2733,2564
2022-09-08,17,Dongmen,2410,2169
2022-09-08,17,Da'an,2181,2230
2022-09-08,17,Zhongshan,2287,1975
2022-09-08,17,Shilin,2006,1944
2022-09-08,17,Gongguan,1801,1900
2022-09-08,17,Yongning,1720,1719
2022-09-08,17,Nangang,1757,1727
2022-09-08,17,Songshan Airport,1560,1549
2022-09-08,17,Jiantan,1487,1356
2022-09-08,17,Xindian,1560,1434
2022-09-08,17,Muzha,1244,1172
2022-09-08,17,Beitou,1101,1048
2022-09-08,17,Tamsui,1277,1086
2022-09-08,17,Xiaobitan,565,490
2022-09-08,17,Yuanshan,961,842
2022-09-08,17,Zhishan,838,808
2022-09-08,17,Daqiaotou,802,742
2022-09-08,17,Wanlong,964,967
2022-09-08,17,Jingmei,932,933
2022-09-08,17,Qizhang,688,640
2022-09-08,17,Xindian District Office,844,760
2022-09-08,17,Nangang Exhibition Center,1393,1379
2022-09-08,17,Taipei Zoo,637,618
2022-09-08,18,Taipei Main Station,9211,8436
2022-09-08,18,Zhongxiao Fuxing,6272,5779
2022-09-08,18,Ximen,5625,5172
2022-09-08,18,Banqiao,5222,4756
2022-09-08,18,Taipei City Hall,4884,4755
2022-09-08,18,Nanjing Fuxing,3935,3848
2022-09-08,18,Guting,3742,3526
2022-09-08,18,Dongmen,3306,3071
2022-09-08,18,Da'an,2903,2802
2022-09-08,18,Zhongshan,2962,2780
2022-09-08,18,Shilin,2763,2544
2022-09-08,18,Gongguan,2561,2294
2022-09-08,18,Yongning,2393,2299
2022-09-08,18,Nangang,2379,2249
2022-09-08,18,Songshan Airport,2244,1973
2022-09-08,18,Jiantan,2083,1813
2022-09-08,18,Xindian,1995,1993
2022-09-08,18,Muzha,1614,1572
2022-09-08,18,Beitou,1443,1385
2022-09-08,18,Tamsui,1588,1428
2022-09-08,18,Xiaobitan,683,734
2022-09-08,18,Yuanshan,1235,1239
2022-09-08,18,Zhishan,1072,1030
2022-09-08,18,Daqiaotou,1146,1076
2022-09-08,18,Wanlong,1284,1156
2022-09-08,18,Jingmei,1253,1195
2022-09-08,18,Qizhang,939,860
2022-09-08,18,Xindian District Office,1114,1012
2022-09-08,18,Nangang Exhibition Center,1901,1764
2022-09-08,18,Taipei Zoo,937,935
2022-09-08,19,Taipei Main Station,7232,7070
2022-09-08,19,Zhongxiao Fuxing,4817,4454
2022-09-08,19,Ximen,4376,3896
2022-09-08,19,Banqiao,4017,3695
2022-09-08,19,Taipei City Hall,3690,3611
2022-09-08,19,Nanjing Fuxing,3192,3071
2022-09-08,19,Guting,2862,2665
2022-09-08,19,Dongmen,2607,2490
2022-09-08,19,Da'an,2288,2124
2022-09-08,19,Zhongshan,2314,2096
2022-09-08,19,Shilin,2121,2078
2022-09-08,19,Gongguan,2044,1854
2022-09-08,19,Yongning,1834,1714
2022-09-08,19,Nangang,1854,1689
2022-09-08,19,Songshan Airport,1719,1675
2022-09-08,19,Jiantan,1611,1571
2022-09-08,19,Xindian,1524,1484
2022-09-08,19,Muzha,1247,1166
2022-09-08,19,Beitou,1142,1016
2022-09-08,19,Tamsui,1297,1197
2022-09-08,19,Xiaobitan,550,585
2022-09-08,19,Yuanshan,993,1029
2022-09-08,19,Zhishan,844,849
2022-09-08,19,Daqiaotou,842,837
2022-09-08,19,Wanlong,985,909
2022-09-08,19,Jingmei,1017,979
2022-09-08,19,Qizhang,692,651
2022-09-08,19,Xindian District Office,877,800
2022-09-08,19,Nangang Exhibition Center,1404,1364
2022-09-08,19,Taipei Zoo,731,685
2022-09-08,20,Taipei Main Station,4613,4637
2022-09-08,20,Zhongxiao Fuxing,3294,3094
2022-09-08,20,Ximen,2879,2741
2022-09-08,20,Banqiao,2591,2473
2022-09-08,20,Taipei City Hall,2463,2368
2022-09-08,20,Nanjing Fuxing,2143,2025
2022-09-08,20,Guting,1896,1703
2022-09-08,20,Dongmen,1715,1662
2022-09-08,20,Da'an,1502,1408
2022-09-08,20,Zhongshan,1575,1498
2022-09-08,20,Shilin,1484,1410
2022-09-08,20,Gongguan,1334,1317
2022-09-08,20,Yongning,1223,1183
2022-09-08,20,Nangang,1206,1163
2022-09-08,20,Songshan Airport,1151,1081
2022-09-08,20,Jiantan,984,1026
2022-09-08,20,Xindian,1070,958
2022-09-08,20,Muzha,862,811
2022-09-08,20,Beitou,774,730
2022-09-08,20,Tamsui,828,759
2022-09-08,20,Xiaobitan,409,366
2022-09-08,20,Yuanshan,733,623
2022-09-08,20,Zhishan,584,568
2022-09-08,20,Daqiaotou,567,551
2022-09-08,20,Wanlong,669,631
2022-09-08,20,Jingmei,671,682
2022-09-08,20,Qizhang,494,427
2022-09-08,20,Xindian District Office,602,535
2022-09-08,20,Nangang Exhibition Center,922,905
2022-09-08,20,Taipei Zoo,466,454
2022-09-08,21,Taipei Main Station,3155,3098
2022-09-08,21,Zhongxiao Fuxing,2178,1953
2022-09-08,21,Ximen,1932,1848
2022-09-08,21,Banqiao,1734,1696
2022-09-08,21,Taipei City Hall,1656,1510
2022-09-08,21,Nanjing Fuxing,1429,1414
2022-09-08,21,Guting,1243,1189
2022-09-08,21,Dongmen,1136,1158
2022-09-08,21,Da'an,988,927
2022-09-08,21,Zhongshan,1041,1000
2022-09-08,21,Shilin,928,923
2022-09-08,21,Gongguan,920,833
2022-09-08,21,Yongning,775,738
2022-09-08,21,Nangang,809,754
2022-09-08,21,Songshan Airport,676,703
2022-09-08,21,Jiantan,717,620
2022-09-08,21,Xindian,720,660
2022-09-08,21,Muzha,552,582
2022-09-08,21,Beitou,492,480
2022-09-08,21,Tamsui,553,528
2022-09-08,21,Xiaobitan,294,236
2022-09-08,21,Yuanshan,432,365
2022-09-08,21,Zhishan,387,351
2022-09-08,21,Daqiaotou,368,336
2022-09-08,21,Wanlong,454,397
2022-09-08,21,Jingmei,474,421
2022-09-08,21,Qizhang,327,338
2022-09-08,21,Xindian District Office,395,406
2022-09-08,21,Nangang Exhibition Center,607,572
2022-09-08,21,Taipei Zoo,325,338
2022-09-08,22,Taipei Main Station,2014,1869
2022-09-08,22,Zhongxiao Fuxing,1365,1263
2022-09-08,22,Ximen,1248,1204
2022-09-08,22,Banqiao,1092,1125
2022-09-08,22,Taipei City Hall,1019,1014
2022-09-08,22,Nanjing Fuxing,863,816
2022-09-08,22,Guting,812,752
2022-09-08,22,Dongmen,721,703
2022-09-08,22,Da'an,647,607
2022-09-08,22,Zhongshan,621,613
2022-09-08,22,Shilin,591,538
2022-09-08,22,Gongguan,480,522
2022-09-08,22,Yongning,573,468
2022-09-08,22,Nangang,535,506
2022-09-08,22,Songshan Airport,468,514
2022-09-08,22,Jiantan,425,417
2022-09-08,22,Xindian,443,433
2022-09-08,22,Muzha,343,326
2022-09-08,22,Beitou,325,279
2022-09-08,22,Tamsui,381,378
2022-09-08,22,Xiaobitan,155,138
2022-09-08,22,Yuanshan,286,285
2022-09-08,22,Zhishan,238,212
2022-09-08,22,Daqiaotou,246,205
2022-09-08,22,Wanlong,250,284
2022-09-08,22,Jingmei,247,256
2022-09-08,22,Qizhang,207,196
2022-09-08,22,Xindian District Office,251,224
2022-09-08,22,Nangang Exhibition Center,391,391
2022-09-08,22,Taipei Zoo,199,171
2022-09-08,23,Taipei Main Station,754,778
2022-09-08,23,Zhongxiao Fuxing,513,522
2022-09-08,23,Ximen,473,452
2022-09-08,23,Banqiao,501,464
2022-09-08,23,Taipei City Hall,434,343
2022-09-08,23,Nanjing Fuxing,375,374
2022-09-08,23,Guting,323,277
2022-09-08,23,Dongmen,304,284
2022-09-08,23,Da'an,247,251
2022-09-08,23,Zhongshan,255,237
2022-09-08,23,Shilin,216,240
2022-09-08,23,Gongguan,212,214
2022-09-08,23,Yongning,209,190
2022-09-08,23,Nangang,205,194
2022-09-08,23,Songshan Airport,208,185
2022-09-08,23,Jiantan,174,173
2022-09-08,23,Xindian,165,164
2022-09-08,23,Muzha,128,133
2022-09-08,23,Beitou,121,107
2022-09-08,23,Tamsui,139,154
2022-09-08,23,Xiaobitan,60,55
2022-09-08,23,Yuanshan,114,111
2022-09-08,23,Zhishan,115,91
2022-09-08,23,Daqiaotou,104,101
2022-09-08,23,Wanlong,119,114
2022-09-08,23,Jingmei,118,108
2022-09-08,23,Qizhang,73,70
2022-09-08,23,Xindian District Office,104,108
2022-09-08,23,Nangang Exhibition Center,188,157
2022-09-08,23,Taipei Zoo,93,78
2022-09-09,0,Taipei Main Station,180,175
2022-09-09,0,Zhongxiao Fuxing,127,140
2022-09-09,0,Ximen,109,121
2022-09-09,0,Banqiao,126,116
2022-09-09,0,Taipei City Hall,116,105
2022-09-09,0,Nanjing Fuxing,77,74
2022-09-09,0,Guting,87,66
2022-09-09,0,Dongmen,74,77
2022-09-09,0,Da'an,59,61
2022-09-09,0,Zhongshan,69,44
2022-09-09,0,Shilin,72,59
2022-09-09,0,Gongguan,48,46
2022-09-09,0,Yongning,52,50
2022-09-09,0,Nangang,49,44
2022-09-09,0,Songshan Airport,38,38
2022-09-09,0,Jiantan,45,37
2022-09-09,0,Xindian,35,41
2022-09-09,0,Muzha,27,35
2022-09-09,0,Beitou,38,19
2022-09-09,0,Tamsui,32,32
2022-09-09,0,Xiaobitan,18,14
2022-09-09,0,Yuanshan,33,25
2022-09-09,0,Zhishan,23,11
2022-09-09,0,Daqiaotou,28,24
2022-09-09,0,Wanlong,21,26
2022-09-09,0,Jingmei,26,23
2022-09-09,0,Qizhang,20,23
2022-09-09,0,Xindian District Office,31,26
2022-09-09,0,Nangang Exhibition Center,41,36
2022-09-09,0,Taipei Zoo,21,12
2022-09-09,1,Taipei Main Station,97,105
2022-09-09,1,Zhongxiao Fuxing,69,76
2022-09-09,1,Ximen,62,59
2022-09-09,1,Banqiao,48,56
2022-09-09,1,Taipei City Hall,52,45
2022-09-09,1,Nanjing Fuxing,38,27
2022-09-09,1,Guting,42,41
2022-09-09,1,Dongmen,33,33
2022-09-09,1,Da'an,36,28
2022-09-09,1,Zhongshan,30,19
2022-09-09,1,Shilin,19,26
2022-09-09,1,Gongguan,27,27
2022-09-09,1,Yongning,28,23
2022-09-09,1,Nangang,29,18
2022-09-09,1,Songshan Airport,25,20
2022-09-09,1,Jiantan,23,20
2022-09-09,1,Xindian,25,19
2022-09-09,1,Muzha,18,22
2022-09-09,1,Beitou,18,19
2022-09-09,1,Tamsui,16,19
2022-09-09,1,Xiaobitan,7,5
2022-09-09,1,Yuanshan,16,10
2022-09-09,1,Zhishan,11,6
2022-09-09,1,Daqiaotou,17,16
2022-09-09,1,Wanlong,13,5
2022-09-09,1,Jingmei,18,15
2022-09-09,1,Qizhang,10,11
2022-09-09,1,Xindian District Office,9,11
2022-09-09,1,Nangang Exhibition Center,24,18
2022-09-09,1,Taipei Zoo,9,13
2022-09-09,2,Taipei Main Station,35,41
2022-09-09,2,Zhongxiao Fuxing,34,22
2022-09-09,2,Ximen,20,15
2022-09-09,2,Banqiao,20,23
2022-09-09,2,Taipei City Hall,20,25
2022-09-09,2,Nanjing Fuxing,24,18
2022-09-09,2,Guting,13,10
2022-09-09,2,Dongmen,15,12
2022-09-09,2,Da'an,19,10
2022-09-09,2,Zhongshan,15,12
2022-09-09,2,Shilin,17,13
2022-09-09,2,Gongguan,9,9
2022-09-09,2,Yongning,10,10
2022-09-09,2,Nangang,10,12
2022-09-09,2,Songshan Airport,8,4
2022-09-09,2,Jiantan,10,11
2022-09-09,2,Xindian,6,7
2022-09-09,2,Muzha,4,4
2022-09-09,2,Beitou,4,5
2022-09-09,2,Tamsui,9,11
2022-09-09,2,Xiaobitan,6,2
2022-09-09,2,Yuanshan,6,6
2022-09-09,2,Zhishan,9,4
2022-09-09,2,Daqiaotou,3,4
2022-09-09,2,Wanlong,4,7
2022-09-09,2,Jingmei,8,3
2022-09-09,2,Qizhang,4,2
2022-09-09,2,Xindian District Office,8,7
2022-09-09,2,Nangang Exhibition Center,6,7
2022-09-09,2,Taipei Zoo,2,3
2022-09-09,3,Taipei Main Station,40,41
2022-09-09,3,Zhongxiao Fuxing,23,25
2022-09-09,3,Ximen,25,20
2022-09-09,3,Banqiao,19,20
2022-09-09,3,Taipei City Hall,26,17
2022-09-09,3,Nanjing Fuxing,13,18
2022-09-09,3,Guting,15,13
2022-09-09,3,Dongmen,16,8
2022-09-09,3,Da'an,11,6
2022-09-09,3,Zhongshan,15,10
2022-09-09,3,Shilin,9,15
2022-09-09,3,Gongguan,13,10
2022-09-09,3,Yongning,5,11
2022-09-09,3,Nangang,8,9
2022-09-09,3,Songshan Airport,8,9
2022-09-09,3,Jiantan,16,10
2022-09-09,3,Xindian,11,7
2022-09-09,3,Muzha,5,7
2022-09-09,3,Beitou,4,7
2022-09-09,3,Tamsui,9,8
2022-09-09,3,Xiaobitan,2,0
2022-09-09,3,Yuanshan,6,3
2022-09-09,3,Zhishan,2,4
2022-09-09,3,Daqiaotou,4,3
2022-09-09,3,Wanlong,1,1
2022-09-09,3,Jingmei,4,6
2022-09-09,3,Qizhang,6,4
2022-09-09,3,Xindian District Office,5,11
2022-09-09,3,Nangang Exhibition Center,8,5
2022-09-09,3,Taipei Zoo,3,3
2022-09-09,4,Taipei Main Station,106,81
2022-09-09,4,Zhongxiao Fuxing,65,61
2022-09-09,4,Ximen,44,57
2022-09-09,4,Banqiao,61,63
2022-09-09,4,Taipei City Hall,53,54
2022-09-09,4,Nanjing Fuxing,39,46
2022-09-09,4,Guting,29,33
2022-09-09,4,Dongmen,44,34
2022-09-09,4,Da'an,36,41
2022-09-09,4,Zhongshan,36,30
2022-09-09,4,Shilin,25,30
2022-09-09,4,Gongguan,23,22
2022-09-09,4,Yongning,23,23
2022-09-09,4,Nangang,27,27
2022-09-09,4,Songshan Airport,17,17
2022-09-09,4,Jiantan,21,21
2022-09-09,4,Xindian,29,25
2022-09-09,4,Muzha,19,15
2022-09-09,4,Beitou,20,16
2022-09-09,4,Tamsui,12,17
2022-09-09,4,Xiaobitan,5,11
2022-09-09,4,Yuanshan,18,13
2022-09-09,4,Zhishan,11,18
2022-09-09,4,Daqiaotou,8,14
2022-09-09,4,Wanlong,11,17
2022-09-09,4,Jingmei,11,10
2022-09-09,4,Qizhang,9,6
2022-09-09,4,Xindian District Office,9,7
2022-09-09,4,Nangang Exhibition Center,18,23
2022-09-09,4,Taipei Zoo,8,11
2022-09-09,5,Taipei Main Station,539,595
2022-09-09,5,Zhongxiao Fuxing,392,416
2022-09-09,5,Ximen,359,367
2022-09-09,5,Banqiao,306,295
2022-09-09,5,Taipei City Hall,312,281
2022-09-09,5,Nanjing Fuxing,258,252
2022-09-09,5,Guting,219,251
2022-09-09,5,Dongmen,198,177
2022-09-09,5,Da'an,197,190
2022-09-09,5,Zhongshan,196,197
2022-09-09,5,Shilin,184,168
2022-09-09,5,Gongguan,168,140
2022-09-09,5,Yongning,172,141
2022-09-09,5,Nangang,156,133
2022-09-09,5,Songshan Airport,142,143
2022-09-09,5,Jiantan,152,128
2022-09-09,5,Xindian,161,129
2022-09-09,5,Muzha,85,104
2022-09-09,5,Beitou,86,87
2022-09-09,5,Tamsui,129,110
2022-09-09,5,Xiaobitan,54,48
2022-09-09,5,Yuanshan,95,80
2022-09-09,5,Zhishan,77,76
2022-09-09,5,Daqiaotou,64,64
2022-09-09,5,Wanlong,74,78
2022-09-09,5,Jingmei,82,80
2022-09-09,5,Qizhang,62,51
2022-09-09,5,Xindian District Office,66,60
2022-09-09,5,Nangang Exhibition Center,118,108
2022-09-09,5,Taipei Zoo,72,52
2022-09-09,6,Taipei Main Station,2374,2302
2022-09-09,6,Zhongxiao Fuxing,1513,1522
2022-09-09,6,Ximen,1478,1462
2022-09-09,6,Banqiao,1298,1284
2022-09-09,6,Taipei City Hall,1247,1170
2022-09-09,6,Nanjing Fuxing,1004,1040
2022-09-09,6,Guting,954,843
2022-09-09,6,Dongmen,842,808
2022-09-09,6,Da'an,768,698
2022-09-09,6,Zhongshan,743,744
2022-09-09,6,Shilin,662,735
2022-09-09,6,Gongguan,658,595
2022-09-09,6,Yongning,638,561
2022-09-09,6,Nangang,641,590
2022-09-09,6,Songshan Airport,560,548
2022-09-09,6,Jiantan,553,509
2022-09-09,6,Xindian,508,482
2022-09-09,6,Muzha,420,424
2022-09-09,6,Beitou,401,379
2022-09-09,6,Tamsui,398,432
2022-09-09,6,Xiaobitan,193,177
2022-09-09,6,Yuanshan,351,288
2022-09-09,6,Zhishan,275,272
2022-09-09,6,Daqiaotou,289,290
2022-09-09,6,Wanlong,330,325
2022-09-09,6,Jingmei,353,316
2022-09-09,6,Qizhang,223,229
2022-09-09,6,Xindian District Office,269,269
2022-09-09,6,Nangang Exhibition Center,472,447
2022-09-09,6,Taipei Zoo,238,236
2022-09-09,7,Taipei Main Station,6317,6162
2022-09-09,7,Zhongxiao Fuxing,4262,4203
2022-09-09,7,Ximen,3803,3703
2022-09-09,7,Banqiao,3619,3468
2022-09-09,7,Taipei City Hall,3321,3284
2022-09-09,7,Nanjing Fuxing,2640,2629
2022-09-09,7,Guting,2600,2437
2022-09-09,7,Dongmen,2264,2275
2022-09-09,7,Da'an,1990,1997
2022-09-09,7,Zhongshan,2017,1983
2022-09-09,7,Shilin,1892,1813
2022-09-09,7,Gongguan,1727,1696
2022-09-09,7,Yongning,1661,1524
2022-09-09,7,Nangang,1623,1505
2022-09-09,7,Songshan Airport,1549,1486
2022-09-09,7,Jiantan,1387,1372
2022-09-09,7,Xindian,1397,1451
2022-09-09,7,Muzha,1162,1197
2022-09-09,7,Beitou,1050,893
2022-09-09,7,Tamsui,1150,1143
2022-09-09,7,Xiaobitan,462,467
2022-09-09,7,Yuanshan,901,873
2022-09-09,7,Zhishan,806,727
2022-09-09,7,Daqiaotou,747,718
2022-09-09,7,Wanlong,899,821
2022-09-09,7,Jingmei,872,903
2022-09-09,7,Qizhang,659,582
2022-09-09,7,Xindian District Office,791,701
2022-09-09,7,Nangang Exhibition Center,1227,1192
2022-09-09,7,Taipei Zoo,691,591
2022-09-09,8,Taipei Main Station,9700,8917
2022-09-09,8,Zhongxiao Fuxing,6663,6046
2022-09-09,8,Ximen,5855,5141
2022-09-09,8,Banqiao,5460,5233
2022-09-09,8,Taipei City Hall,4857,4741
2022-09-09,8,Nanjing Fuxing,4237,3798
2022-09-09,8,Guting,3778,3796
2022-09-09,8,Dongmen,3491,3292
2022-09-09,8,Da'an,3146,2744
2022-09-09,8,Zhongshan,3009,2907
2022-09-09,8,Shilin,2875,2716
2022-09-09,8,Gongguan,2658,2388
2022-09-09,8,Yongning,2495,2268
2022-09-09,8,Nangang,2433,2262
2022-09-09,8,Songshan Airport,2254,2168
2022-09-09,8,Jiantan,1994,1890
2022-09-09,8,Xindian,2069,1920
2022-09-09,8,Muzha,1746,1598
2022-09-09,8,Beitou,1531,1474
2022-09-09,8,Tamsui,1716,1711
2022-09-09,8,Xiaobitan,756,759
2022-09-09,8,Yuanshan,1361,1261
2022-09-09,8,Zhishan,1141,1162
2022-09-09,8,Daqiaotou,1131,1116
2022-09-09,8,Wanlong,1374,1298
2022-09-09,8,Jingmei,1323,1253
2022-09-09,8,Qizhang,954,835
2022-09-09,8,Xindian District Office,1153,1133
2022-09-09,8,Nangang Exhibition Center,1941,1875
2022-09-09,8,Taipei Zoo,949,892
2022-09-09,9,Taipei Main Station,5993,5736
2022-09-09,9,Zhongxiao Fuxing,4164,3845
2022-09-09,9,Ximen,3630,3517
2022-09-09,9,Banqiao,3254,3038
2022-09-09,9,Taipei City Hall,3055,2858
2022-09-09,9,Nanjing Fuxing,2585,2505
2022-09-09,9,Guting,2392,2234
2022-09-09,9,Dongmen,2237,1990
2022-09-09,9,Da'an,1891,1858
2022-09-09,9,Zhongshan,1805,1847
2022-09-09,9,Shilin,1734,1737
2022-09-09,9,Gongguan,1644,1566
2022-09-09,9,Yongning,1582,1410
2022-09-09,9,Nangang,1625,1587
2022-09-09,9,Songshan Airport,1445,1366
2022-09-09,9,Jiantan,1318,1227
2022-09-09,9,Xindian,1318,1240
2022-09-09,9,Muzha,1053,1015
2022-09-09,9,Beitou,996,915
2022-09-09,9,Tamsui,1091,1014
2022-09-09,9,Xiaobitan,473,482
2022-09-09,9,Yuanshan,829,768
2022-09-09,9,Zhishan,644,653
2022-09-09,9,Daqiaotou,759,658
2022-09-09,9,Wanlong,796,814
2022-09-09,9,Jingmei,844,792
2022-09-09,9,Qizhang,609,620
2022-09-09,9,Xindian District Office,656,696
2022-09-09,9,Nangang Exhibition Center,1202,1104
2022-09-09,9,Taipei Zoo,617,597
2022-09-09,10,Taipei Main Station,4044,3684
2022-09-09,10,Zhongxiao Fuxing,2782,2579
2022-09-09,10,Ximen,2429,2350
2022-09-09,10,Banqiao,2206,2176
2022-09-09,10,Taipei City Hall,2048,1940
2022-09-09,10,Nanjing Fuxing,1767,1653
2022-09-09,10,Guting,1560,1533
2022-09-09,10,Dongmen,1416,1331
2022-09-09,10,Da'an,1267,1221
2022-09-09,10,Zhongshan,1204,1261
2022-09-09,10,Shilin,1284,1095
2022-09-09,10,Gongguan,1110,1058
2022-09-09,10,Yongning,1070,1064
2022-09-09,10,Nangang,1074,946
2022-09-09,10,Songshan Airport,993,898
2022-09-09,10,Jiantan,857,794
2022-09-09,10,Xindian,794,784
2022-09-09,10,Muzha,753,676
2022-09-09,10,Beitou,612,627
2022-09-09,10,Tamsui,685,722
2022-09-09,10,Xiaobitan,319,289
2022-09-09,10,Yuanshan,569,523
2022-09-09,10,Zhishan,446,404
2022-09-09,10,Daqiaotou,468,463
2022-09-09,10,Wanlong,559,523
2022-09-09,10,Jingmei,527,560
2022-09-09,10,Qizhang,390,440
2022-09-09,10,Xindian District Office,497,454
2022-09-09,10,Nangang Exhibition Center,830,681
2022-09-09,10,Taipei Zoo,394,396
2022-09-09,11,Taipei Main Station,3687,3704
2022-09-09,11,Zhongxiao Fuxing,2578,2418
2022-09-09,11,Ximen,2280,2133
2022-09-09,11,Banqiao,2076,1954
2022-09-09,11,Taipei City Hall,1933,1922
2022-09-09,11,Nanjing Fuxing,1574,1604
2022-09-09,11,Guting,1448,1465
2022-09-09,11,Dongmen,1393,1323
2022-09-09,11,Da'an,1231,1113
2022-09-09,11,Zhongshan,1262,1211
2022-09-09,11,Shilin,1154,1110
2022-09-09,11,Gongguan,1083,1027
2022-09-09,11,Yongning,999,904
2022-09-09,11,Nangang,1028,922
